GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTYA,CTY_SUBA,PLACE,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,F90001,F90002,F90003,F90004,F90005,F90006,F90007,F90008,F90009,F90010
"G18033392","2000","2","3","Indiana","18",,,"Hidden Valley CDP","33392",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Hidden Valley CDP",1083,380,9,8,0,24,26,0,0,0
"G18033466","2000","2","3","Indiana","18",,,"Highland town","33466",,,,,,,,,,,"1602","2960","9999",,,,,,,,"Highland town",5724,1808,35,0,7,1529,460,43,22,8
"G18033484","2000","2","3","Indiana","18",,,"Highland CDP","33484",,,,,,,,,,,"2440","9999","9999",,,,,,,,"Highland CDP",1168,238,0,0,0,33,33,0,0,0
"G18033862","2000","2","3","Indiana","18",,,"Hillsboro town","33862",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hillsboro town",101,34,2,0,0,23,15,0,0,0
"G18034114","2000","2","3","Indiana","18",,,"Hobart city","34114",,,,,,,,,,,"1602","2960","9999",,,,,,,,"Hobart city",5613,2168,98,13,0,1225,650,57,10,0
"G18034294","2000","2","3","Indiana","18",,,"Holland town","34294",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Holland town",169,47,6,0,0,42,7,0,0,0
"G18034366","2000","2","3","Indiana","18",,,"Holton town","34366",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Holton town",79,26,8,0,0,17,11,5,1,0
"G18034420","2000","2","3","Indiana","18",,,"Homecroft town","34420",,,,,,,,,,,"3480","9999","9999",,,,,,,,"Homecroft town",261,26,0,0,0,15,6,0,0,0
"G18034744","2000","2","3","Indiana","18",,,"Hope town","34744",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hope town",383,197,9,0,0,82,90,8,0,0
"G18035086","2000","2","3","Indiana","18",,,"Hudson town","35086",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hudson town",137,56,6,0,0,17,9,0,0,0
"G18035266","2000","2","3","Indiana","18",,,"Huntertown town","35266",,,,,,,,,,,"2760","9999","9999",,,,,,,,"Huntertown town",392,136,4,0,0,87,40,0,0,0
"G18035284","2000","2","3","Indiana","18",,,"Huntingburg city","35284",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Huntingburg city",1036,378,18,3,2,465,208,24,22,0
"G18035302","2000","2","3","Indiana","18",,,"Huntington city","35302",,,,,,,,,,,"2760","9999","9999",,,,,,,,"Huntington city",3591,957,39,14,4,1348,724,36,16,6
"G18035500","2000","2","3","Indiana","18",,,"Hymera town","35500",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hymera town",173,77,2,0,0,45,18,2,0,0
"G18036003","2000","2","3","Indiana","18",,,"Indianapolis city (balance)","36003",,,,,,,,,,,"3480","9999","9999",,,,,,,,"Indianapolis city (balance)",146404,38837,2063,424,118,84930,39953,4367,2298,821
"G18036144","2000","2","3","Indiana","18",,,"Indian Heights CDP","36144",,,,,,,,,,,"3850","9999","9999",,,,,,,,"Indian Heights CDP",735,283,0,0,0,68,146,11,0,0
"G18036306","2000","2","3","Indiana","18",,,"Indian Village town","36306",,,,,,,,,,,"7800","9999","9999",,,,,,,,"Indian Village town",42,11,0,0,0,4,0,0,0,0
"G18036342","2000","2","3","Indiana","18",,,"Ingalls town","36342",,,,,,,,,,,"3480","9999","9999",,,,,,,,"Ingalls town",247,113,5,0,0,31,36,4,0,0
"G18037692","2000","2","3","Indiana","18",,,"Jamestown town","37692",,,,,,,,,,,"3480","9999","9999",,,,,,,,"Jamestown town",212,58,0,0,0,72,23,1,2,0
"G18037764","2000","2","3","Indiana","18",,,"Jasonville city","37764",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jasonville city",484,159,7,0,0,208,108,3,0,0
"G18037782","2000","2","3","Indiana","18",,,"Jasper city","37782",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jasper city",2548,683,21,0,0,1150,433,37,16,0
"G18038358","2000","2","3","Indiana","18",,,"Jeffersonville city","38358",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Jeffersonville city",5819,1397,56,0,0,2899,1428,80,15,11
"G18038862","2000","2","3","Indiana","18",,,"Jonesboro city","38862",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jonesboro city",474,156,5,0,0,100,32,2,0,0
"G18038916","2000","2","3","Indiana","18",,,"Jonesville town","38916",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jonesville town",57,6,0,0,0,12,9,3,0,0
"G18039366","2000","2","3","Indiana","18",,,"Kempton town","39366",,,,,,,,,,,"3850","9999","9999",,,,,,,,"Kempton town",75,44,7,0,0,12,9,0,0,0
"G18039402","2000","2","3","Indiana","18",,,"Kendallville city","39402",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kendallville city",1828,664,38,8,0,925,341,8,5,6
"G18039438","2000","2","3","Indiana","18",,,"Kennard town","39438",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kennard town",88,53,0,0,0,11,6,1,0,0
"G18039546","2000","2","3","Indiana","18",,,"Kentland town","39546",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kentland town",374,122,4,0,0,162,60,11,3,0
"G18039618","2000","2","3","Indiana","18",,,"Kewanna town","39618",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kewanna town",158,26,3,0,0,52,21,2,0,0
"G18039798","2000","2","3","Indiana","18",,,"Kingman town","39798",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kingman town",108,32,1,0,0,54,18,1,0,0
"G18039816","2000","2","3","Indiana","18",,,"Kingsbury town","39816",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kingsbury town",45,21,0,0,0,12,5,0,0,0
"G18039852","2000","2","3","Indiana","18",,,"Kingsford Heights town","39852",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kingsford Heights town",247,113,9,5,0,40,60,15,4,0
"G18039942","2000","2","3","Indiana","18",,,"Kirklin town","39942",,,,,,,,,,,"3920","9999","9999",,,,,,,,"Kirklin town",158,77,0,0,0,45,15,8,0,0
"G18040266","2000","2","3","Indiana","18",,,"Knightstown town","40266",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Knightstown town",505,117,0,0,0,208,75,6,0,0
"G18040302","2000","2","3","Indiana","18",,,"Knightsville town","40302",,,,,,,,,,,"8320","9999","9999",,,,,,,,"Knightsville town",120,56,0,0,0,23,10,0,0,0
"G18040374","2000","2","3","Indiana","18",,,"Knox city","40374",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Knox city",735,239,6,7,0,334,107,48,7,0
"G18040392","2000","2","3","Indiana","18",,,"Kokomo city","40392",,,,,,,,,,,"3850","9999","9999",,,,,,,,"Kokomo city",9869,2373,128,6,0,5327,2386,122,91,23
"G18040464","2000","2","3","Indiana","18",,,"Koontz Lake CDP","40464",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Koontz Lake CDP",358,148,20,0,8,88,14,10,0,0
"G18040518","2000","2","3","Indiana","18",,,"Kouts town","40518",,,,,,,,,,,"1602","2960","9999",,,,,,,,"Kouts town",421,139,4,0,0,86,32,4,0,0
"G18040644","2000","2","3","Indiana","18",,,"Laconia town","40644",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Laconia town",8,0,0,0,0,0,3,0,0,0
"G18040662","2000","2","3","Indiana","18",,,"La Crosse town","40662",,,,,,,,,,,"9999","9999","9999",,,,,,,,"La Crosse town",143,45,0,0,0,20,11,0,0,0
"G18040698","2000","2","3","Indiana","18",,,"Ladoga town","40698",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ladoga town",189,83,2,0,0,55,43,0,0,0
"G18040788","2000","2","3","Indiana","18",,,"Lafayette city","40788",,,,,,,,,,,"3920","9999","9999",,,,,,,,"Lafayette city",10184,2312,89,60,5,7311,3372,456,147,104
"G18040842","2000","2","3","Indiana","18",,,"La Fontaine town","40842",,,,,,,,,,,"9999","9999","9999",,,,,,,,"La Fontaine town",206,57,4,0,0,68,25,2,0,0
"G18040860","2000","2","3","Indiana","18",,,"Lagrange town","40860",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lagrange town",499,181,18,0,3,315,112,21,3,0
"G18040896","2000","2","3","Indiana","18",,,"Lagro town","40896",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lagro town",91,55,3,2,0,6,7,4,0,0
"G18041058","2000","2","3","Indiana","18",,,"Lake Dalecarlia CDP","41058",,,,,,,,,,,"1602","2960","9999",,,,,,,,"Lake Dalecarlia CDP",323,125,11,0,0,24,19,5,0,0
"G18041530","2000","2","3","Indiana","18",,,"Lakes of the Four Seasons CDP","41530",,,,,,,,,,,"1602","2960","9999",,,,,,,,"Lakes of the Four Seasons CDP",1926,521,5,0,0,18,47,0,0,0
"G18041535","2000","2","3","Indiana","18",,,"Lake Station city","41535",,,,,,,,,,,"1602","2960","9999",,,,,,,,"Lake Station city",2562,1258,88,73,9,549,425,68,17,0
"G18041652","2000","2","3","Indiana","18",,,"Lake Village CDP","41652",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lake Village CDP",173,60,5,0,0,23,22,0,0,0
"G18041670","2000","2","3","Indiana","18",,,"Lakeville town","41670",,,,,,,,,,,"7800","9999","9999",,,,,,,,"Lakeville town",136,31,2,2,0,64,33,7,0,0
"G18042048","2000","2","3","Indiana","18",,,"Lanesville town","42048",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Lanesville town",124,67,7,0,0,27,12,4,0,0
"G18042192","2000","2","3","Indiana","18",,,"La Paz town","42192",,,,,,,,,,,"9999","9999","9999",,,,,,,,"La Paz town",100,23,0,0,0,34,43,5,0,0
"G18042228","2000","2","3","Indiana","18",,,"Lapel town","42228",,,,,,,,,,,"3480","9999","9999",,,,,,,,"Lapel town",431,104,6,5,0,117,93,2,0,0
"G18042246","2000","2","3","Indiana","18",,,"La Porte city","42246",,,,,,,,,,,"9999","9999","9999",,,,,,,,"La Porte city",4260,1263,50,19,8,2199,884,114,31,9
"G18042282","2000","2","3","Indiana","18",,,"Larwill town","42282",,,,,,,,,,,"2760","9999","9999",,,,,,,,"Larwill town",68,18,4,0,0,4,14,3,0,0
"G18042372","2000","2","3","Indiana","18",,,"Laurel town","42372",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Laurel town",86,43,2,0,0,48,25,4,1,0
"G18042426","2000","2","3","Indiana","18",,,"Lawrence city","42426",,,,,,,,,,,"3480","9999","9999",,,,,,,,"Lawrence city",8470,2623,138,24,0,2049,1239,161,160,49
"G18042462","2000","2","3","Indiana","18",,,"Lawrenceburg city","42462",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Lawrenceburg city",563,238,0,9,0,749,396,0,0,0
"G18042606","2000","2","3","Indiana","18",,,"Leavenworth town","42606",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Leavenworth town",67,9,0,0,0,30,17,0,1,0
"G18042624","2000","2","3","Indiana","18",,,"Lebanon city","42624",,,,,,,,,,,"3480","9999","9999",,,,,,,,"Lebanon city",2824,1042,17,9,0,1262,617,37,18,0
"G18042678","2000","2","3","Indiana","18",,,"Leesburg town","42678",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Leesburg town",128,57,2,0,0,28,13,0,0,0
"G18042861","2000","2","3","Indiana","18",,,"Leo-Cedarville town","42861",,,,,,,,,,,"2760","9999","9999",,,,,,,,"Leo-Cedarville town",652,206,0,0,0,20,38,0,0,0
"G18043074","2000","2","3","Indiana","18",,,"Lewisville town","43074",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lewisville town",78,35,3,0,0,16,21,0,0,0
"G18043434","2000","2","3","Indiana","18",,,"Liberty town","43434",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Liberty town",452,80,0,0,5,236,73,0,0,6
"G18043686","2000","2","3","Indiana","18",,,"Ligonier city","43686",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ligonier city",624,281,20,29,0,205,181,51,13,39
"G18044082","2000","2","3","Indiana","18",,,"Linden town","44082",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Linden town",186,50,0,0,0,52,21,0,0,0
"G18044190","2000","2","3","Indiana","18",,,"Linton city","44190",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Linton city",1327,343,37,0,0,529,169,15,0,0
"G18044370","2000","2","3","Indiana","18",,,"Little York town","44370",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Little York town",46,14,0,0,0,6,7,0,0,0
"G18044424","2000","2","3","Indiana","18",,,"Livonia town","44424",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Livonia town",16,16,2,0,0,8,2,0,0,0
"G18044442","2000","2","3","Indiana","18",,,"Lizton town","44442",,,,,,,,,,,"3480","9999","9999",,,,,,,,"Lizton town",65,38,0,0,0,39,23,2,0,0
"G18044658","2000","2","3","Indiana","18",,,"Logansport city","44658",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Logansport city",3683,1007,7,7,0,1879,838,134,83,22
"G18044784","2000","2","3","Indiana","18",,,"Long Beach town","44784",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Long Beach town",549,82,0,0,0,29,5,0,0,0
"G18044910","2000","2","3","Indiana","18",,,"Loogootee city","44910",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Loogootee city",685,179,11,12,0,236,106,6,0,0
"G18045000","2000","2","3","Indiana","18",,,"Losantville town","45000",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Losantville town",67,22,0,0,0,10,15,0,0,0
"G18045144","2000","2","3","Indiana","18",,,"Lowell town","45144",,,,,,,,,,,"1602","2960","9999",,,,,,,,"Lowell town",1420,631,16,0,0,365,202,31,0,0
"G18045468","2000","2","3","Indiana","18",,,"Lynn town","45468",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lynn town",254,75,7,0,0,93,32,5,0,0
"G18045486","2000","2","3","Indiana","18",,,"Lynnville town","45486",,,,,,,,,,,"2440","9999","9999",,,,,,,,"Lynnville town",191,78,3,3,0,47,12,0,0,0
"G18045504","2000","2","3","Indiana","18",,,"Lyons town","45504",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lyons town",153,37,1,2,0,50,33,4,0,0
"G18045648","2000","2","3","Indiana","18",,,"McCordsville town","45648",,,,,,,,,,,"3480","9999","9999",,,,,,,,"McCordsville town",264,57,3,0,0,24,11,3,0,0
"G18045774","2000","2","3","Indiana","18",,,"Mackey town","45774",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mackey town",39,7,0,0,0,5,7,0,0,0
"G18045864","2000","2","3","Indiana","18",,,"Macy town","45864",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Macy town",54,15,0,0,0,6,3,0,3,0
"G18045990","2000","2","3","Indiana","18",,,"Madison city","45990",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Madison city",2607,612,9,9,0,1285,526,45,20,8
"G18046746","2000","2","3","Indiana","18",,,"Marengo town","46746",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marengo town",151,67,10,0,0,103,23,3,0,0
"G18046908","2000","2","3","Indiana","18",,,"Marion city","46908",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marion city",5892,1652,101,11,0,3140,1459,96,62,17
"G18047160","2000","2","3","Indiana","18",,,"Markle town","47160",,,,,,,,,,,"2760","9999","9999",,,,,,,,"Markle town",257,76,0,2,0,79,31,2,0,0
"G18047178","2000","2","3","Indiana","18",,,"Markleville town","47178",,,,,,,,,,,"3480","9999","9999",,,,,,,,"Markleville town",115,39,0,0,0,4,12,0,0,0
"G18047322","2000","2","3","Indiana","18",,,"Marshall town","47322",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marshall town",75,35,2,0,0,16,10,0,0,0
"G18047448","2000","2","3","Indiana","18",,,"Martinsville city","47448",,,,,,,,,,,"3480","9999","9999",,,,,,,,"Martinsville city",2080,682,55,0,0,1059,692,62,18,0
"G18047592","2000","2","3","Indiana","18",,,"Matthews town","47592",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Matthews town",159,41,0,0,0,21,13,0,0,0
"G18047628","2000","2","3","Indiana","18",,,"Mauckport town","47628",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Mauckport town",21,5,0,0,1,14,9,0,0,0
"G18048132","2000","2","3","Indiana","18",,,"Mecca town","48132",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mecca town",67,33,2,0,0,25,3,0,0,0
"G18048186","2000","2","3","Indiana","18",,,"Medaryville town","48186",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Medaryville town",161,34,2,1,0,12,14,3,0,0
"G18048240","2000","2","3","Indiana","18",,,"Medora town","48240",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Medora town",162,43,2,0,0,15,18,0,0,0
"G18048294","2000","2","3","Indiana","18",,,"Mellott town","48294",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mellott town",52,21,0,2,0,18,9,0,0,0
"G18048330","2000","2","3","Indiana","18",,,"Melody Hill CDP","48330",,,,,,,,,,,"2440","9999","9999",,,,,,,,"Melody Hill CDP",867,226,0,0,0,49,0,0,0,0
"G18048384","2000","2","3","Indiana","18",,,"Memphis CDP","48384",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Memphis CDP",123,22,0,0,0,4,9,0,0,0
"G18048402","2000","2","3","Indiana","18",,,"Mentone town","48402",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mentone town",186,69,5,0,0,42,27,4,2,0
"G18048456","2000","2","3","Indiana","18",,,"Meridian Hills town","48456",,,,,,,,,,,"3480","9999","9999",,,,,,,,"Meridian Hills town",602,50,0,0,0,25,5,0,0,0
"G18048474","2000","2","3","Indiana","18",,,"Merom town","48474",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Merom town",58,32,0,0,0,5,12,2,0,0
"G18048528","2000","2","3","Indiana","18",,,"Merrillville town","48528",,,,,,,,,,,"1602","2960","9999",,,,,,,,"Merrillville town",5888,2275,134,26,0,2276,999,96,57,12
"G18048636","2000","2","3","Indiana","18",,,"Mexico CDP","48636",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mexico CDP",298,78,0,0,0,67,0,0,0,0
"G18048744","2000","2","3","Indiana","18",,,"Michiana Shores town","48744",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Michiana Shores town",126,10,0,0,0,16,0,0,0,0
"G18048798","2000","2","3","Indiana","18",,,"Michigan City city","48798",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Michigan City city",5662,1854,79,31,8,2975,1685,184,56,12
"G18048816","2000","2","3","Indiana","18",,,"Michigantown town","48816",,,,,,,,,,,"3920","9999","9999",,,,,,,,"Michigantown town",96,29,0,0,0,16,20,0,0,0
"G18048924","2000","2","3","Indiana","18",,,"Middlebury town","48924",,,,,,,,,,,"2330","9999","9999",,,,,,,,"Middlebury town",595,206,7,0,0,199,64,0,0,0
"G18049014","2000","2","3","Indiana","18",,,"Middletown town","49014",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Middletown town",494,162,4,0,0,239,80,0,0,0
"G18049266","2000","2","3","Indiana","18",,,"Milan town","49266",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Milan town",294,150,3,3,0,169,71,7,0,0
"G18049302","2000","2","3","Indiana","18",,,"Milford town","49302",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Milford town",17,16,0,0,0,11,2,0,0,0
"G18049320","2000","2","3","Indiana","18",,,"Milford town","49320",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Milford town",296,86,15,3,2,114,80,2,0,0
"G18049536","2000","2","3","Indiana","18",,,"Millersburg town","49536",,,,,,,,,,,"2330","9999","9999",,,,,,,,"Millersburg town",176,80,0,0,0,29,23,0,0,0
"G18049662","2000","2","3","Indiana","18",,,"Millhousen town","49662",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Millhousen town",30,19,0,0,0,0,2,0,0,0
"G18049716","2000","2","3","Indiana","18",,,"Milltown town","49716",,,,,,,,,,,"####","9999","9999",,,,,,,,"Milltown town",219,47,0,3,0,65,38,5,2,0
"G18049860","2000","2","3","Indiana","18",,,"Milton town","49860",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Milton town",136,40,0,0,0,34,22,2,0,0
"G18049932","2000","2","3","Indiana","18",,,"Mishawaka city","49932",,,,,,,,,,,"7800","9999","9999",,,,,,,,"Mishawaka city",8706,2660,150,15,8,5969,2417,239,113,33
"G18049950","2000","2","3","Indiana","18",,,"Mitchell city","49950",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mitchell city",972,360,7,0,0,316,182,29,0,0
"G18050058","2000","2","3","Indiana","18",,,"Modoc town","50058",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Modoc town",56,12,2,0,0,7,5,0,0,0
"G18050148","2000","2","3","Indiana","18",,,"Monon town","50148",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monon town",311,115,8,0,0,129,56,24,7,3
"G18050202","2000","2","3","Indiana","18",,,"Monroe town","50202",,,,,,,,,,,"2760","9999","9999",,,,,,,,"Monroe town",168,61,3,0,0,33,10,0,0,0
"G18050526","2000","2","3","Indiana","18",,,"Monroe City town","50526",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monroe City town",130,34,0,0,0,41,23,0,0,0
"G18050562","2000","2","3","Indiana","18",,,"Monroeville town","50562",,,,,,,,,,,"2760","9999","9999",,,,,,,,"Monroeville town",238,144,3,0,0,55,28,0,0,0
"G18050580","2000","2","3","Indiana","18",,,"Monrovia town","50580",,,,,,,,,,,"3480","9999","9999",,,,,,,,"Monrovia town",137,41,0,0,0,28,26,3,0,0
"G18050616","2000","2","3","Indiana","18",,,"Monterey town","50616",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monterey town",54,22,0,0,0,11,4,0,0,0
"G18050652","2000","2","3","Indiana","18",,,"Montezuma town","50652",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Montezuma town",271,75,6,0,0,52,74,2,0,0
"G18050688","2000","2","3","Indiana","18",,,"Montgomery town","50688",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Montgomery town",77,30,0,0,0,38,3,0,0,0
"G18050760","2000","2","3","Indiana","18",,,"Monticello city","50760",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monticello city",1078,293,15,11,0,555,155,51,69,12
"G18050796","2000","2","3","Indiana","18",,,"Montpelier city","50796",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Montpelier city",403,136,0,0,0,194,54,7,0,0
"G18050940","2000","2","3","Indiana","18",,,"Mooreland town","50940",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mooreland town",79,36,0,0,0,9,14,0,0,0
"G18050958","2000","2","3","Indiana","18",,,"Moores Hill town","50958",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Moores Hill town",100,43,7,0,0,22,33,3,0,0
"G18050976","2000","2","3","Indiana","18",,,"Mooresville town","50976",,,,,,,,,,,"3480","9999","9999",,,,,,,,"Mooresville town",1753,718,7,0,0,627,351,20,14,0
"G18051102","2000","2","3","Indiana","18",,,"Morgantown town","51102",,,,,,,,,,,"3480","9999","9999",,,,,,,,"Morgantown town",167,67,0,0,0,88,42,2,0,0
"G18051138","2000","2","3","Indiana","18",,,"Morocco town","51138",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morocco town",273,61,5,0,0,103,24,2,0,0
"G18051192","2000","2","3","Indiana","18",,,"Morristown town","51192",,,,,,,,,,,"3480","9999","9999",,,,,,,,"Morristown town",204,108,3,0,0,71,39,0,0,0
"G18051318","2000","2","3","Indiana","18",,,"Mount Auburn town","51318",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mount Auburn town",26,0,0,0,0,2,0,0,0,0
"G18051336","2000","2","3","Indiana","18",,,"Mount Ayr town","51336",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mount Ayr town",30,18,0,0,0,2,0,0,0,0
"G18051354","2000","2","3","Indiana","18",,,"Mount Carmel town","51354",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mount Carmel town",21,14,1,0,0,1,6,0,0,0
"G18051408","2000","2","3","Indiana","18",,,"Mount Etna town","51408",,,,,,,,,,,"2760","9999","9999",,,,,,,,"Mount Etna town",25,18,0,0,0,0,0,0,0,0
"G18051714","2000","2","3","Indiana","18",,,"Mount Summit town","51714",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mount Summit town",83,17,0,0,0,20,5,0,0,0
"G18051732","2000","2","3","Indiana","18",,,"Mount Vernon city","51732",,,,,,,,,,,"2440","9999","9999",,,,,,,,"Mount Vernon city",1600,547,11,0,0,581,260,34,5,5
"G18051840","2000","2","3","Indiana","18",,,"Mulberry town","51840",,,,,,,,,,,"3920","9999","9999",,,,,,,,"Mulberry town",274,100,1,0,0,102,25,1,2,0
"G18051876","2000","2","3","Indiana","18",,,"Muncie city","51876",,,,,,,,,,,"5280","9999","9999",,,,,,,,"Muncie city",12014,3076,128,18,7,7734,4067,163,105,8
"G18051912","2000","2","3","Indiana","18",,,"Munster town","51912",,,,,,,,,,,"1602","2960","9999",,,,,,,,"Munster town",5596,1570,45,0,0,646,197,8,16,13
"G18052002","2000","2","3","Indiana","18",,,"Napoleon town","52002",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Napoleon town",52,17,0,0,0,19,4,0,0,0
