GISJOIN,YEAR,STATE,STATEA,COUNTYA,CTY_SUBA,PLACE,PLACEA,TRACTA,ENUMDISTA,SCSAA,SMSAA,URB_AREAA,BLCK_GRPA,BLOCKA,ANXTERRA,URBRURALA,CDA,AREANAME,CCO001,CCO002,CCO003
"G5003030","1970","Vermont","50",,,"White River Junction (U)","3030",,,,,,,,,,,"White River Junction (U)",785,36,6
"G5003060","1970","Vermont","50",,,"Wilder (U)","3060",,,,,,,,,,,"Wilder (U)",402,18,3
"G5003080","1970","Vermont","50",,,"Williston Road Section (U)","3080",,,,,,,,,,,"Williston Road Section (U)",1378,103,9
"G5003110","1970","Vermont","50",,,"Wilmington","3110",,,,,,,,,,,"Wilmington",160,8,6
"G5003160","1970","Vermont","50",,,"Winooski","3160",,,,,,,,,,,"Winooski",1911,196,45
"G5003210","1970","Vermont","50",,,"Woodstock","3210",,,,,,,,,,,"Woodstock",407,6,2
"G5100005","1970","Virginia","51",,,"Abingdon","0005",,,,,,,,,,,"Abingdon",1380,89,23
"G5100010","1970","Virginia","51",,,"Accomac","0010",,,,,,,,,,,"Accomac",141,5,0
"G5100020","1970","Virginia","51",,,"Alberta","0020",,,,,,,,,,,"Alberta",131,8,4
"G5100025","1970","Virginia","51",,,"Alexandria","0025",,,,,,,,,,,"Alexandria",40353,1554,572
"G5100035","1970","Virginia","51",,,"Altavista","0035",,,,,,,,,,,"Altavista",843,64,14
"G5100040","1970","Virginia","51",,,"Amherst","0040",,,,,,,,,,,"Amherst",352,12,4
"G5100042","1970","Virginia","51",,,"Annandale (U)","0042",,,,,,,,,,,"Annandale (U)",7917,187,34
"G5100045","1970","Virginia","51",,,"Appalachia","0045",,,,,,,,,,,"Appalachia",619,51,21
"G5100050","1970","Virginia","51",,,"Appomattox","0050",,,,,,,,,,,"Appomattox",464,20,9
"G5100056","1970","Virginia","51",,,"Arlington (U)","0056",,,,,,,,,,,"Arlington (U)",67159,1491,713
"G5100060","1970","Virginia","51",,,"Ashland","0060",,,,,,,,,,,"Ashland",722,26,8
"G5100062","1970","Virginia","51",,,"Bailey's Crossroads (U)","0062",,,,,,,,,,,"Bailey>S Crossroads (U)",2230,127,56
"G5100065","1970","Virginia","51",,,"Bassett (U)","0065",,,,,,,,,,,"Bassett (U)",770,109,29
"G5100075","1970","Virginia","51",,,"Bedford","0075",,,,,,,,,,,"Bedford",1852,77,46
"G5100080","1970","Virginia","51",,,"Belle Haven","0080",,,,,,,,,,,"Belle Haven",163,11,4
"G5100082","1970","Virginia","51",,,"Belleview (U)","0082",,,,,,,,,,,"Belleview (U)",2882,64,18
"G5100090","1970","Virginia","51",,,"Berryville","0090",,,,,,,,,,,"Berryville",536,14,6
"G5100095","1970","Virginia","51",,,"Big Stone Gap","0095",,,,,,,,,,,"Big Stone Gap",1267,87,32
"G5100100","1970","Virginia","51",,,"Blacksburg","0100",,,,,,,,,,,"Blacksburg",3204,82,36
"G5100105","1970","Virginia","51",,,"Blackstone","0105",,,,,,,,,,,"Blackstone",1006,53,33
"G5100110","1970","Virginia","51",,,"Bloxom","0110",,,,,,,,,,,"Bloxom",135,5,1
"G5100115","1970","Virginia","51",,,"Bluefield","0115",,,,,,,,,,,"Bluefield",1581,78,26
"G5100122","1970","Virginia","51",,,"Bon Air (U)","0122",,,,,,,,,,,"Bon Air (U)",2674,29,4
"G5100125","1970","Virginia","51",,,"Boones Mill","0125",,,,,,,,,,,"Boones Mill",117,2,1
"G5100130","1970","Virginia","51",,,"Bowling Green","0130",,,,,,,,,,,"Bowling Green",201,5,1
"G5100135","1970","Virginia","51",,,"Boyce","0135",,,,,,,,,,,"Boyce",117,4,3
"G5100140","1970","Virginia","51",,,"Boydton","0140",,,,,,,,,,,"Boydton",162,3,2
"G5100145","1970","Virginia","51",,,"Boykins","0145",,,,,,,,,,,"Boykins",241,7,8
"G5100150","1970","Virginia","51",,,"Branchville","0150",,,,,,,,,,,"Branchville",54,2,3
"G5100155","1970","Virginia","51",,,"Bridgewater","0155",,,,,,,,,,,"Bridgewater",677,26,4
"G5100160","1970","Virginia","51",,,"Bristol","0160",,,,,,,,,,,"Bristol",4471,265,71
"G5100165","1970","Virginia","51",,,"Broadway","0165",,,,,,,,,,,"Broadway",306,4,0
"G5100170","1970","Virginia","51",,,"Brodnax","0170",,,,,,,,,,,"Brodnax",142,19,14
"G5100175","1970","Virginia","51",,,"Brookneal","0175",,,,,,,,,,,"Brookneal",297,22,5
"G5100180","1970","Virginia","51",,,"Buchanan","0180",,,,,,,,,,,"Buchanan",379,33,15
"G5100190","1970","Virginia","51",,,"Buena Vista","0190",,,,,,,,,,,"Buena Vista",1752,135,38
"G5100195","1970","Virginia","51",,,"Burkeville","0195",,,,,,,,,,,"Burkeville",202,9,10
"G5100203","1970","Virginia","51",,,"Camp Barrett (U)","0203",,,,,,,,,,,"Camp Barrett (U)",-1,,
"G5100205","1970","Virginia","51",,,"Cape Charles","0205",,,,,,,,,,,"Cape Charles",584,20,12
"G5100210","1970","Virginia","51",,,"Capron","0210",,,,,,,,,,,"Capron",82,4,4
"G5100215","1970","Virginia","51",,,"Cedar Bluff","0215",,,,,,,,,,,"Cedar Bluff",316,15,3
"G5100220","1970","Virginia","51",,,"Charlotte Courthouse","0220",,,,,,,,,,,"Charlotte Courthouse",165,6,4
"G5100225","1970","Virginia","51",,,"Charlottesville","0225",,,,,,,,,,,"Charlottesville",12831,567,198
"G5100230","1970","Virginia","51",,,"Chase City","0230",,,,,,,,,,,"Chase City",949,50,15
"G5100235","1970","Virginia","51",,,"Chatham","0235",,,,,,,,,,,"Chatham",575,28,14
"G5100240","1970","Virginia","51",,,"Cheriton","0240",,,,,,,,,,,"Cheriton",215,16,8
"G5100242","1970","Virginia","51",,,"Chesapeake","0242",,,,,,,,,,,"Chesapeake",22836,1771,544
"G5100245","1970","Virginia","51",,,"Chester (U)","0245",,,,,,,,,,,"Chester (U)",1604,41,27
"G5100250","1970","Virginia","51",,,"Chilhowie","0250",,,,,,,,,,,"Chilhowie",391,20,5
"G5100255","1970","Virginia","51",,,"Chincoteague","0255",,,,,,,,,,,"Chincoteague",698,28,6
"G5100260","1970","Virginia","51",,,"Christiansburg","0260",,,,,,,,,,,"Christiansburg",2496,111,35
"G5100265","1970","Virginia","51",,,"Claremont","0265",,,,,,,,,,,"Claremont",113,10,1
"G5100270","1970","Virginia","51",,,"Clarksville","0270",,,,,,,,,,,"Clarksville",545,17,9
"G5100275","1970","Virginia","51",,,"Cleveland","0275",,,,,,,,,,,"Cleveland",108,7,2
"G5100285","1970","Virginia","51",,,"Clifton Forge","0285",,,,,,,,,,,"Clifton Forge",1772,71,35
"G5100287","1970","Virginia","51",,,"Clifton","0287",,,,,,,,,,,"Clifton",53,2,0
"G5100295","1970","Virginia","51",,,"Clinchport","0295",,,,,,,,,,,"Clinchport",95,4,1
"G5100300","1970","Virginia","51",,,"Clintwood","0300",,,,,,,,,,,"Clintwood",385,22,20
"G5100305","1970","Virginia","51",,,"Clover","0305",,,,,,,,,,,"Clover",75,2,2
"G5100310","1970","Virginia","51",,,"Coeburn","0310",,,,,,,,,,,"Coeburn",630,67,26
"G5100315","1970","Virginia","51",,,"Collinsville (U)","0315",,,,,,,,,,,"Collinsville (U)",1739,80,15
"G5100320","1970","Virginia","51",,,"Colonial Beach","0320",,,,,,,,,,,"Colonial Beach",739,33,14
"G5100325","1970","Virginia","51",,,"Colonial Heights","0325",,,,,,,,,,,"Colonial Heights",4553,161,16
"G5100330","1970","Virginia","51",,,"Columbia","0330",,,,,,,,,,,"Columbia",31,1,3
"G5100335","1970","Virginia","51",,,"Courtland","0335",,,,,,,,,,,"Courtland",275,13,10
"G5100340","1970","Virginia","51",,,"Covington","0340",,,,,,,,,,,"Covington",3127,149,54
"G5100345","1970","Virginia","51",,,"Craigsville","0345",,,,,,,,,,,"Craigsville",278,32,8
"G5100350","1970","Virginia","51",,,"Crewe","0350",,,,,,,,,,,"Crewe",648,19,3
"G5100352","1970","Virginia","51",,,"Crozet (U)","0352",,,,,,,,,,,"Crozet (U)",432,15,9
"G5100355","1970","Virginia","51",,,"Culpeper","0355",,,,,,,,,,,"Culpeper",1922,107,26
"G5100357","1970","Virginia","51",,,"Dale City (U)","0357",,,,,,,,,,,"Dale City (U)",3285,73,11
"G5100360","1970","Virginia","51",,,"Damascus","0360",,,,,,,,,,,"Damascus",396,26,7
"G5100365","1970","Virginia","51",,,"Dante (U)","0365",,,,,,,,,,,"Dante (U)",269,41,18
"G5100370","1970","Virginia","51",,,"Danville","0370",,,,,,,,,,,"Danville",14294,842,312
"G5100375","1970","Virginia","51",,,"Dayton","0375",,,,,,,,,,,"Dayton",328,13,1
"G5100380","1970","Virginia","51",,,"Dendron","0380",,,,,,,,,,,"Dendron",102,7,4
"G5100385","1970","Virginia","51",,,"Dillwyn","0385",,,,,,,,,,,"Dillwyn",147,10,5
"G5100395","1970","Virginia","51",,,"Drakes Branch","0395",,,,,,,,,,,"Drakes Branch",188,12,10
"G5100400","1970","Virginia","51",,,"Draper","0400",,,,,,,,,,,"Draper",63,7,0
"G5100405","1970","Virginia","51",,,"Dublin","0405",,,,,,,,,,,"Dublin",489,35,4
"G5100410","1970","Virginia","51",,,"Duffield","0410",,,,,,,,,,,"Duffield",24,0,0
"G5100414","1970","Virginia","51",,,"Dumfries","0414",,,,,,,,,,,"Dumfries",460,47,7
"G5100420","1970","Virginia","51",,,"Dungannon","0420",,,,,,,,,,,"Dungannon",84,5,5
"G5100430","1970","Virginia","51",,,"Eastville","0430",,,,,,,,,,,"Eastville",70,1,3
"G5100435","1970","Virginia","51",,,"Edinburg","0435",,,,,,,,,,,"Edinburg",275,6,1
"G5100440","1970","Virginia","51",,,"Elkton","0440",,,,,,,,,,,"Elkton",460,28,12
"G5100445","1970","Virginia","51",,,"Emporia","0445",,,,,,,,,,,"Emporia",1534,121,78
"G5100455","1970","Virginia","51",,,"Exmore","0455",,,,,,,,,,,"Exmore",480,22,24
"G5100460","1970","Virginia","51",,,"Fairfax","0460",,,,,,,,,,,"Fairfax",5864,214,42
"G5100465","1970","Virginia","51",,,"Fairlawn (U)","0465",,,,,,,,,,,"Fairlawn (U)",534,28,2
"G5100470","1970","Virginia","51",,,"Falls Church","0470",,,,,,,,,,,"Falls Church",3576,93,18
"G5100475","1970","Virginia","51",,,"Falmouth (U)","0475",,,,,,,,,,,"Falmouth (U)",589,40,8
"G5100480","1970","Virginia","51",,,"Farmville","0480",,,,,,,,,,,"Farmville",1034,42,27
"G5100485","1970","Virginia","51",,,"Fieldale (U)","0485",,,,,,,,,,,"Fieldale (U)",434,24,2
"G5100490","1970","Virginia","51",,,"Fincastle","0490",,,,,,,,,,,"Fincastle",118,2,6
"G5100495","1970","Virginia","51",,,"Floyd","0495",,,,,,,,,,,"Floyd",185,5,0
"G5100496","1970","Virginia","51",,,"Fort Belvoir (U)","0496",,,,,,,,,,,"Fort Belvoir (U)",1864,197,45
"G5100497","1970","Virginia","51",,,"Fort Hunt (U)","0497",,,,,,,,,,,"Fort Hunt (U)",2585,24,4
"G5100498","1970","Virginia","51",,,"Fort Lee (U)","0498",,,,,,,,,,,"Fort Lee (U)",968,87,52
"G5100500","1970","Virginia","51",,,"Franklin","0500",,,,,,,,,,,"Franklin",1875,158,78
"G5100505","1970","Virginia","51",,,"Fredericksburg","0505",,,,,,,,,,,"Fredericksburg",4345,166,51
"G5100510","1970","Virginia","51",,,"Fries","0510",,,,,,,,,,,"Fries",250,25,9
"G5100515","1970","Virginia","51",,,"Front Royal","0515",,,,,,,,,,,"Front Royal",2633,117,20
"G5100520","1970","Virginia","51",,,"Galax","0520",,,,,,,,,,,"Galax",1995,128,34
"G5100525","1970","Virginia","51",,,"Gate City","0525",,,,,,,,,,,"Gate City",595,42,10
"G5100530","1970","Virginia","51",,,"Glade Spring","0530",,,,,,,,,,,"Glade Spring",457,27,11
"G5100535","1970","Virginia","51",,,"Glasgow","0535",,,,,,,,,,,"Glasgow",351,32,7
"G5100540","1970","Virginia","51",,,"Glen Lyn","0540",,,,,,,,,,,"Glen Lyn",46,6,2
"G5100545","1970","Virginia","51",,,"Glenwood (U)","0545",,,,,,,,,,,"Glenwood (U)",370,44,9
"G5100550","1970","Virginia","51",,,"Gordonsville","0550",,,,,,,,,,,"Gordonsville",376,26,8
"G5100555","1970","Virginia","51",,,"Goshen","0555",,,,,,,,,,,"Goshen",45,2,0
"G5100560","1970","Virginia","51",,,"Gretna","0560",,,,,,,,,,,"Gretna",300,17,7
"G5100565","1970","Virginia","51",,,"Grottoes","0565",,,,,,,,,,,"Grottoes",311,23,11
"G5100567","1970","Virginia","51",,,"Groveton (U)","0567",,,,,,,,,,,"Groveton (U)",3166,213,61
"G5100570","1970","Virginia","51",,,"Grundy","0570",,,,,,,,,,,"Grundy",553,25,18
"G5100575","1970","Virginia","51",,,"Halifax","0575",,,,,,,,,,,"Halifax",283,6,5
"G5100580","1970","Virginia","51",,,"Hallwood","0580",,,,,,,,,,,"Hallwood",102,6,1
"G5100585","1970","Virginia","51",,,"Hamilton","0585",,,,,,,,,,,"Hamilton",160,4,1
"G5100590","1970","Virginia","51",,,"Hampton","0590",,,,,,,,,,,"Hampton",32149,2009,428
"G5100600","1970","Virginia","51",,,"Harrisonburg","0600",,,,,,,,,,,"Harrisonburg",4153,152,21
"G5100605","1970","Virginia","51",,,"Haymarket","0605",,,,,,,,,,,"Haymarket",67,8,3
"G5100610","1970","Virginia","51",,,"Haysi","0610",,,,,,,,,,,"Haysi",125,12,4
"G5100615","1970","Virginia","51",,,"Herndon","0615",,,,,,,,,,,"Herndon",1154,50,17
"G5100620","1970","Virginia","51",,,"Highland Springs (U)","0620",,,,,,,,,,,"Highland Springs (U)",2156,114,11
"G5100625","1970","Virginia","51",,,"Hillsboro","0625",,,,,,,,,,,"Hillsboro",36,2,1
"G5100630","1970","Virginia","51",,,"Hillsville","0630",,,,,,,,,,,"Hillsville",394,16,2
"G5100635","1970","Virginia","51",,,"Holland","0635",,,,,,,,,,,"Holland",115,4,7
"G5100640","1970","Virginia","51",,,"Honaker","0640",,,,,,,,,,,"Honaker",243,21,10
"G5100645","1970","Virginia","51",,,"Hopewell","0645",,,,,,,,,,,"Hopewell",6712,416,114
"G5100646","1970","Virginia","51",,,"Huntington (U)","0646",,,,,,,,,,,"Huntington (U)",1851,108,22
"G5100647","1970","Virginia","51",,,"Hurt","0647",,,,,,,,,,,"Hurt",408,29,3
"G5100650","1970","Virginia","51",,,"Independence","0650",,,,,,,,,,,"Independence",236,11,0
"G5100655","1970","Virginia","51",,,"Iron Gate","0655",,,,,,,,,,,"Iron Gate",194,14,3
"G5100660","1970","Virginia","51",,,"Irvington","0660",,,,,,,,,,,"Irvington",185,8,2
"G5100670","1970","Virginia","51",,,"Ivor","0670",,,,,,,,,,,"Ivor",138,8,2
"G5100675","1970","Virginia","51",,,"Jarratt","0675",,,,,,,,,,,"Jarratt",198,5,0
"G5100677","1970","Virginia","51",,,"Jefferson (U)","0677",,,,,,,,,,,"Jefferson (U)",7249,342,51
"G5100680","1970","Virginia","51",,,"Jericho (U)","0680",,,,,,,,,,,"Jericho (U)",526,90,36
"G5100685","1970","Virginia","51",,,"Jonesville","0685",,,,,,,,,,,"Jonesville",235,12,0
"G5100690","1970","Virginia","51",,,"Keller","0690",,,,,,,,,,,"Keller",93,4,1
"G5100695","1970","Virginia","51",,,"Kenbridge","0695",,,,,,,,,,,"Kenbridge",399,19,14
"G5100700","1970","Virginia","51",,,"Keysville","0700",,,,,,,,,,,"Keysville",-1,,
"G5100705","1970","Virginia","51",,,"Kilmarnock","0705",,,,,,,,,,,"Kilmarnock",309,5,3
"G5100710","1970","Virginia","51",,,"La Crosse","0710",,,,,,,,,,,"La Crosse",197,15,11
"G5100712","1970","Virginia","51",,,"Lake Barcroft (U)","0712",,,,,,,,,,,"Lake Barcroft (U)",3837,85,31
"G5100713","1970","Virginia","51",,,"Lakeside (U)","0713",,,,,,,,,,,"Lakeside (U)",3775,92,7
"G5100715","1970","Virginia","51",,,"Lawrenceville","0715",,,,,,,,,,,"Lawrenceville",446,9,3
"G5100720","1970","Virginia","51",,,"Lebanon","0720",,,,,,,,,,,"Lebanon",673,34,10
"G5100725","1970","Virginia","51",,,"Leesburg","0725",,,,,,,,,,,"Leesburg",1544,50,9
"G5100730","1970","Virginia","51",,,"Lexington","0730",,,,,,,,,,,"Lexington",1992,86,26
"G5100732","1970","Virginia","51",,,"Lincolnia (U)","0732",,,,,,,,,,,"Lincolnia (U)",3363,67,12
"G5100735","1970","Virginia","51",,,"Lloyd Place (U)","0735",,,,,,,,,,,"Lloyd Place (U)",510,88,36
"G5100742","1970","Virginia","51",,,"Long Branch (U)","0742",,,,,,,,,,,"Long Branch (U)",5002,58,5
"G5100745","1970","Virginia","51",,,"Louisa","0745",,,,,,,,,,,"Louisa",227,5,1
"G5100750","1970","Virginia","51",,,"Lovettsville","0750",,,,,,,,,,,"Lovettsville",59,2,0
"G5100755","1970","Virginia","51",,,"Luray","0755",,,,,,,,,,,"Luray",1164,58,21
"G5100757","1970","Virginia","51",,,"Lyman Park-Thomason Park (U)","0757",,,,,,,,,,,"Lyman Park-Thomason Park (U)",820,76,8
"G5100760","1970","Virginia","51",,,"Lynchburg","0760",,,,,,,,,,,"Lynchburg",16278,888,265
"G5100770","1970","Virginia","51",,,"Mc Kenny","0770",,,,,,,,,,,"Mc Kenny",159,7,1
"G5100772","1970","Virginia","51",,,"Mc Lean (U)","0772",,,,,,,,,,,"Mc Lean (U)",4609,48,9
"G5100775","1970","Virginia","51",,,"Madison","0775",,,,,,,,,,,"Madison",86,10,2
"G5100779","1970","Virginia","51",,,"Manassas Park","0779",,,,,,,,,,,"Manassas Park",1178,277,63
"G5100780","1970","Virginia","51",,,"Manassas","0780",,,,,,,,,,,"Manassas",2568,117,21
"G5100787","1970","Virginia","51",,,"Mantua (U)","0787",,,,,,,,,,,"Mantua (U)",1938,29,10
"G5100790","1970","Virginia","51",,,"Marion","0790",,,,,,,,,,,"Marion",1987,107,46
"G5100795","1970","Virginia","51",,,"Martinsville","0795",,,,,,,,,,,"Martinsville",5415,398,202
"G5100797","1970","Virginia","51",,,"Matoaca (U)","0797",,,,,,,,,,,"Matoaca (U)",256,13,0
"G5100798","1970","Virginia","51",,,"Mechanicsville (U)","0798",,,,,,,,,,,"Mechanicsville (U)",1540,27,5
"G5100800","1970","Virginia","51",,,"Melfa","0800",,,,,,,,,,,"Melfa",163,8,3
"G5100805","1970","Virginia","51",,,"Middleburg","0805",,,,,,,,,,,"Middleburg",256,15,6
"G5100810","1970","Virginia","51",,,"Middletown","0810",,,,,,,,,,,"Middletown",171,4,1
"G5100815","1970","Virginia","51",,,"Mineral","0815",,,,,,,,,,,"Mineral",127,7,1
"G5100820","1970","Virginia","51",,,"Monterey","0820",,,,,,,,,,,"Monterey",94,0,2
"G5100825","1970","Virginia","51",,,"Montross","0825",,,,,,,,,,,"Montross",143,2,0
"G5100830","1970","Virginia","51",,,"Mount Crawford","0830",,,,,,,,,,,"Mount Crawford",89,2,0
"G5100835","1970","Virginia","51",,,"Mount Jackson","0835",,,,,,,,,,,"Mount Jackson",246,7,3
"G5100840","1970","Virginia","51",,,"Narrows","0840",,,,,,,,,,,"Narrows",772,32,7
"G5100845","1970","Virginia","51",,,"Nassawadox","0845",,,,,,,,,,,"Nassawadox",180,16,9
"G5100850","1970","Virginia","51",,,"Newcastle","0850",,,,,,,,,,,"Newcastle",85,2,0
"G5100855","1970","Virginia","51",,,"New Market","0855",,,,,,,,,,,"New Market",253,14,2
"G5100860","1970","Virginia","51",,,"Newport News","0860",,,,,,,,,,,"Newport News",36538,2387,616
"G5100865","1970","Virginia","51",,,"Newsoms","0865",,,,,,,,,,,"Newsoms",125,10,3
"G5100870","1970","Virginia","51",,,"Nickelsville","0870",,,,,,,,,,,"Nickelsville",96,10,1
"G5100875","1970","Virginia","51",,,"Norfolk","0875",,,,,,,,,,,"Norfolk",79570,5360,1816
"G5100880","1970","Virginia","51",,,"North Pulaski (U)","0880",,,,,,,,,,,"North Pulaski (U)",284,48,29
"G5100883","1970","Virginia","51",,,"North Springfield (U)","0883",,,,,,,,,,,"North Springfield (U)",2391,22,9
"G5100895","1970","Virginia","51",,,"Norton","0895",,,,,,,,,,,"Norton",1204,81,34
"G5100900","1970","Virginia","51",,,"Occoquan","0900",,,,,,,,,,,"Occoquan",358,13,12
"G5100910","1970","Virginia","51",,,"Onancock","0910",,,,,,,,,,,"Onancock",520,25,14
"G5100915","1970","Virginia","51",,,"Onley","0915",,,,,,,,,,,"Onley",184,2,2
"G5100920","1970","Virginia","51",,,"Orange","0920",,,,,,,,,,,"Orange",879,42,20
"G5100930","1970","Virginia","51",,,"Painter","0930",,,,,,,,,,,"Painter",91,13,7
"G5100935","1970","Virginia","51",,,"Pamplin City","0935",,,,,,,,,,,"Pamplin City",128,9,3
"G5100940","1970","Virginia","51",,,"Parksley","0940",,,,,,,,,,,"Parksley",365,5,1
"G5100945","1970","Virginia","51",,,"Pearisburg","0945",,,,,,,,,,,"Pearisburg",715,22,3
"G5100950","1970","Virginia","51",,,"Pembroke","0950",,,,,,,,,,,"Pembroke",320,22,9
"G5100955","1970","Virginia","51",,,"Pennington Gap","0955",,,,,,,,,,,"Pennington Gap",640,30,18
"G5100960","1970","Virginia","51",,,"Petersburg","0960",,,,,,,,,,,"Petersburg",9832,932,484
"G5100965","1970","Virginia","51",,,"Phenix","0965",,,,,,,,,,,"Phenix",82,3,1
"G5100970","1970","Virginia","51",,,"Pleasant Hill (U)","0970",,,,,,,,,,,"Pleasant Hill (U)",445,80,64
"G5100975","1970","Virginia","51",,,"Pocahontas","0975",,,,,,,,,,,"Pocahontas",294,16,3
"G5100980","1970","Virginia","51",,,"Poquoson","0980",,,,,,,,,,,"Poquoson",1500,96,17
"G5100985","1970","Virginia","51",,,"Port Royal","0985",,,,,,,,,,,"Port Royal",67,5,1
"G5100990","1970","Virginia","51",,,"Portsmouth","0990",,,,,,,,,,,"Portsmouth",31309,2438,770
"G5100995","1970","Virginia","51",,,"Pound","0995",,,,,,,,,,,"Pound",267,23,8
"G5101000","1970","Virginia","51",,,"Pulaski","1000",,,,,,,,,,,"Pulaski",3152,210,69
"G5101005","1970","Virginia","51",,,"Purcellville","1005",,,,,,,,,,,"Purcellville",529,27,4
"G5101008","1970","Virginia","51",,,"Quantico Station (U)","1008",,,,,,,,,,,"Quantico Station (U)",682,62,13
"G5101010","1970","Virginia","51",,,"Quantico","1010",,,,,,,,,,,"Quantico",282,8,4
"G5101015","1970","Virginia","51",,,"Radford","1015",,,,,,,,,,,"Radford",2952,120,31
"G5101017","1970","Virginia","51",,,"Raven (U)","1017",,,,,,,,,,,"Raven (U)",381,63,44
"G5101020","1970","Virginia","51",,,"Remington","1020",,,,,,,,,,,"Remington",100,7,0
"G5101022","1970","Virginia","51",,,"Reston (U)","1022",,,,,,,,,,,"Reston (U)",1827,12,1
"G5101025","1970","Virginia","51",,,"Rich Creek","1025",,,,,,,,,,,"Rich Creek",230,15,3
"G5101030","1970","Virginia","51",,,"Richlands","1030",,,,,,,,,,,"Richlands",1354,114,47
"G5101035","1970","Virginia","51",,,"Richmond","1035",,,,,,,,,,,"Richmond",76390,4876,1503
"G5101040","1970","Virginia","51",,,"Ridgeway","1040",,,,,,,,,,,"Ridgeway",147,16,13
"G5101045","1970","Virginia","51",,,"Roanoke","1045",,,,,,,,,,,"Roanoke",30116,1416,296
"G5101050","1970","Virginia","51",,,"Rocky Mount","1050",,,,,,,,,,,"Rocky Mount",1237,73,24
"G5101057","1970","Virginia","51",,,"Rose Hill (U)","1057",,,,,,,,,,,"Rose Hill (U)",3799,132,26
"G5101060","1970","Virginia","51",,,"Round Hill","1060",,,,,,,,,,,"Round Hill",182,5,1
"G5101065","1970","Virginia","51",,,"Rural Retreat","1065",,,,,,,,,,,"Rural Retreat",311,7,2
"G5101070","1970","Virginia","51",,,"St Charles","1070",,,,,,,,,,,"St Charles",85,14,10
"G5101075","1970","Virginia","51",,,"St Paul","1075",,,,,,,,,,,"St Paul",312,24,9
"G5101080","1970","Virginia","51",,,"Salem","1080",,,,,,,,,,,"Salem",6347,262,41
"G5101085","1970","Virginia","51",,,"Saltville","1085",,,,,,,,,,,"Saltville",681,67,20
"G5101095","1970","Virginia","51",,,"Saratoga Place (U)","1095",,,,,,,,,,,"Saratoga Place (U)",296,39,22
"G5101100","1970","Virginia","51",,,"Saxis","1100",,,,,,,,,,,"Saxis",158,7,2
"G5101105","1970","Virginia","51",,,"Scottsburg","1105",,,,,,,,,,,"Scottsburg",48,1,2
"G5101110","1970","Virginia","51",,,"Scottsville","1110",,,,,,,,,,,"Scottsville",116,4,0
"G5101115","1970","Virginia","51",,,"Seven Corners (U)","1115",,,,,,,,,,,"Seven Corners (U)",2415,49,24
"G5101120","1970","Virginia","51",,,"Shenandoah","1120",,,,,,,,,,,"Shenandoah",534,21,8
"G5101130","1970","Virginia","51",,,"Smithfield","1130",,,,,,,,,,,"Smithfield",688,62,41
"G5101135","1970","Virginia","51",,,"South Boston","1135",,,,,,,,,,,"South Boston",2017,137,88
"G5101140","1970","Virginia","51",,,"South Hill","1140",,,,,,,,,,,"South Hill",1147,74,35
"G5101150","1970","Virginia","51",,,"Springfield (U)","1150",,,,,,,,,,,"Springfield (U)",3172,75,10
"G5101155","1970","Virginia","51",,,"Stanardsville","1155",,,,,,,,,,,"Stanardsville",100,0,0
"G5101160","1970","Virginia","51",,,"Stanley","1160",,,,,,,,,,,"Stanley",365,19,7
"G5101165","1970","Virginia","51",,,"Staunton","1165",,,,,,,,,,,"Staunton",7122,230,55
"G5101170","1970","Virginia","51",,,"Stephens City","1170",,,,,,,,,,,"Stephens City",226,20,7
"G5101172","1970","Virginia","51",,,"Sterling Park (U)","1172",,,,,,,,,,,"Sterling Park (U)",2077,46,4
"G5101185","1970","Virginia","51",,,"Stony Creek","1185",,,,,,,,,,,"Stony Creek",118,9,7
