year,GISJOIN,state,county,total,occupied,vacant,pct.vacant,crowded,pct.crowded,usa.crowded,z.crowded
2010,G4804010,TX,Rusk County,21191,18476,2715,0.1281204284837903,476,0.026295436968290797,0.0270521948441686,-0.6790263857743957
2010,G4804030,TX,Sabine County,7988,4738,3250,0.40686029043565347,163,0.036794582392776526,0.0270521948441686,5.367084155119827
2010,G4804050,TX,San Augustine County,5342,3625,1717,0.3214152002995133,107,0.02898943375778922,0.0270521948441686,0.8727484804002322
2010,G4804070,TX,San Jacinto County,13187,10096,3091,0.2343975127019034,314,0.03418989547038327,0.0270521948441686,5.052255518198179
2010,G4804090,TX,San Patricio County,26521,22637,3884,0.14644998303231402,1067,0.04722910764872521,0.0270521948441686,20.25366583150782
2010,G4804110,TX,San Saba County,3177,2257,920,0.2895813660686182,31,0.014608859566446749,0.0270521948441686,-4.323140854566142
2010,G4804130,TX,Schleicher County,1489,1182,307,0.20617864338482203,38,0.03842264914054601,0.0270521948441686,2.7044511484677516
2010,G4804150,TX,Scurry County,6963,5838,1125,0.16156828953037483,333,0.05387477754408672,0.0270521948441686,13.795986662708902
2010,G4804170,TX,Shackelford County,1754,1367,387,0.22063854047890535,24,0.0200836820083682,0.0270521948441686,-1.7989076725567343
2010,G4804190,TX,Shelby County,11873,9648,2225,0.18739998315505768,662,0.06821226172076249,0.0270521948441686,27.64459812485365
2010,G4804210,TX,Sherman County,1252,1081,171,0.1365814696485623,44,0.04531410916580844,0.0270521948441686,3.9829278617236548
2010,G4804230,TX,Smith County,87309,79055,8254,0.09453779106392239,2988,0.03909613094848679,0.0270521948441686,21.93572157569478
2010,G4804250,TX,Somervell County,3674,3078,596,0.1622210125204137,96,0.03284296955183031,0.0270521948441686,2.163516542002234
2010,G4804270,TX,Starr County,19526,17001,2525,0.12931475980743623,1781,0.11439398805318261,0.0270521948441686,75.2285553440931
2010,G4804290,TX,Stephens County,4938,3665,1273,0.257796678817335,86,0.023730684326710817,0.0270521948441686,-1.4386831264313664
2010,G4804310,TX,Sterling County,615,440,175,0.2845528455284553,28,0.06278026905829596,0.0270521948441686,5.461364223305218
2010,G4804330,TX,Stonewall County,928,642,286,0.3081896551724138,23,0.03885135135135135,0.0270521948441686,2.215536581107374
2010,G4804350,TX,Sutton County,2031,1550,481,0.23682914820285575,92,0.0669090909090909,0.0270521948441686,11.071651601099317
2010,G4804370,TX,Swisher County,3221,2762,459,0.14250232846941943,92,0.034213462253625884,0.0270521948441686,2.505181689302461
2010,G4804390,TX,Tarrant County,714803,657134,57669,0.08067817286720956,23130,0.03656812928643928,0.0270521948441686,49.59051288338615
2010,G4804410,TX,Taylor County,55750,50725,5025,0.09013452914798206,1316,0.026448539903933116,0.0270521948441686,-0.8785473443593667
2010,G4804430,TX,Terrell County,700,430,270,0.38571428571428573,4,0.010752688172043012,0.0270521948441686,-2.6581375794357514
2010,G4804450,TX,Terry County,4828,4200,628,0.1300745650372825,217,0.053673015087806086,0.0270521948441686,11.401422482230096
2010,G4804470,TX,Throckmorton County,1079,721,358,0.33178869323447635,0,0,0.0270521948441686,-5.4773085236752665
2010,G4804490,TX,Titus County,12054,10813,1241,0.10295337647254024,931,0.08706630505938465,0.0270521948441686,40.61373589587262
2010,G4804510,TX,Tom Green County,46571,42331,4240,0.09104378261149643,1226,0.029567817866100715,0.0270521948441686,3.346241781475885
2010,G4804530,TX,Travis County,441240,404467,36773,0.08334013235427432,15494,0.03964058926168315,0.0270521948441686,51.54205795318221
2010,G4804550,TX,Trinity County,8713,6142,2571,0.29507632273614137,79,0.015417642466822794,0.0270521948441686,-6.6940277959511985
2010,G4804570,TX,Tyler County,10579,8007,2572,0.24312316854145005,255,0.03143103660791322,0.0270521948441686,2.776102744062947
2010,G4804590,TX,Upshur County,16613,14925,1688,0.10160717510383435,534,0.03640578129260976,0.0270521948441686,7.431152472634223
2010,G4804610,TX,Upton County,1548,1256,292,0.18863049095607234,24,0.020356234096692113,0.0270521948441686,-1.6238740905079194
2010,G4804630,TX,Uvalde County,10811,9025,1786,0.16520210896309315,901,0.1021078875793291,0.0270521948441686,48.102821022831506
2010,G4804650,TX,Val Verde County,18651,15654,2997,0.16068843493646454,900,0.059832469086557635,0.0270521948441686,27.594188004419948
2010,G4804670,TX,Van Zandt County,22817,20047,2770,0.12140070999693212,648,0.03313052814561072,0.0270521948441686,5.659365684268495
2010,G4804690,TX,Victoria County,35417,32187,3230,0.09119914165513736,1263,0.03957138828837297,0.0270521948441686,14.52232698492157
2010,G4804710,TX,Walker County,24058,20969,3089,0.12839803807465291,377,0.018942819817103808,0.0270521948441686,-7.753023865963444
2010,G4804730,TX,Waller County,15839,14040,1799,0.11358040280320728,582,0.0431143047633158,0.0270521948441686,12.460069027870016
2010,G4804750,TX,Ward County,4694,3995,699,0.14891350660417554,61,0.016094986807387864,0.0270521948441686,-4.6272762229218305
2010,G4804770,TX,Washington County,15514,13037,2477,0.15966224055691633,292,0.022714896927265655,0.0270521948441686,-3.329930140851382
2010,G4804790,TX,Webb County,73496,67106,6390,0.0869435071296397,10176,0.15724572735420467,0.0270521948441686,217.55809017065238
2010,G4804810,TX,Wharton County,17127,15132,1995,0.11648274654055,675,0.045583468395461915,0.0270521948441686,14.948578317694597
2010,G4804830,TX,Wheeler County,2730,2181,549,0.2010989010989011,29,0.01372456223379082,0.0270521948441686,-4.292282634143985
2010,G4804850,TX,Wichita County,55566,49016,6550,0.11787783896627434,1237,0.025452151190304726,0.0270521948441686,-2.324825572946912
2010,G4804870,TX,Wilbarger County,6318,5289,1029,0.16286799620132952,177,0.03403191693905018,0.0270521948441686,3.419652036807514
2010,G4804890,TX,Willacy County,7040,5764,1276,0.18125,568,0.10355515041020966,0.0270521948441686,39.56566946723365
2010,G4804910,TX,Williamson County,162773,152606,10167,0.06246121899823681,3420,0.024065864471184292,0.0270521948441686,-7.4264799100424685
2010,G4804930,TX,Wilson County,16766,15009,1757,0.10479541930096624,476,0.03292978208232446,0.0270521948441686,4.6910254600269425
2010,G4804950,TX,Winkler County,3027,2578,449,0.14833168153287082,12,0.004760015866719556,0.0270521948441686,-7.559841792539607
2010,G4804970,TX,Wise County,23781,21015,2766,0.11631134098650182,507,0.025720373376623376,0.0270521948441686,-1.2659455972117557
2010,G4804990,TX,Wood County,20861,17118,3743,0.17942572264033363,385,0.024023461874454012,0.0270521948441686,-2.6963888460431247
2010,G4805010,TX,Yoakum County,2978,2643,335,0.11249160510409671,142,0.054699537750385205,0.0270521948441686,9.299716749452447
2010,G4805030,TX,Young County,8622,7343,1279,0.1483414520992809,211,0.028193479422768574,0.0270521948441686,0.6532086595227018
2010,G4805050,TX,Zapata County,6203,4297,1906,0.3072706754796066,592,0.1363741073485372,0.0270521948441686,53.071588472770166
2010,G4805070,TX,Zavala County,4283,3573,710,0.16577165538174177,217,0.060989319842608206,0.0270521948441686,13.689987781264895
2010,G4900010,UT,Beaver County,2908,2265,643,0.22111416781292983,108,0.05164992826398852,0.0270521948441686,8.176101360560772
2010,G4900030,UT,Box Elder County,17326,16058,1268,0.07318480895763592,339,0.021714066102997694,0.0270521948441686,-4.331039791892409
2010,G4900050,UT,Cache County,37024,34722,2302,0.06217588591184097,1222,0.036132465996451806,0.0270521948441686,10.769473237976051
2010,G4900070,UT,Carbon County,9551,7978,1573,0.16469479635640247,150,0.01883002761737384,0.0270521948441686,-4.952958661061183
2010,G4900090,UT,Daggett County,1141,426,715,0.6266432953549518,3,0.008522727272727272,0.0270521948441686,-3.8579779211281
2010,G4900110,UT,Davis County,97570,93545,4025,0.04125243414984114,2021,0.02230511991347247,0.0270521948441686,-9.13983203559211
2010,G4900130,UT,Duchesne County,9493,6003,3490,0.36763931317813126,315,0.048305474620456985,0.0270521948441686,12.763849506923265
2010,G4900150,UT,Emery County,4489,3732,757,0.16863443974159056,186,0.049219370203757606,0.0270521948441686,9.154594979370044
2010,G4900170,UT,Garfield County,3726,1930,1796,0.48201825013419214,77,0.03604868913857678,0.0270521948441686,3.384922341965018
2010,G4900190,UT,Grand County,4816,3889,927,0.19248338870431894,148,0.03979564399031998,0.0270521948441686,5.451100695183186
2010,G4900210,UT,Iron County,19667,15022,4645,0.23618243758580362,875,0.057736720554272515,0.0270521948441686,26.524209465996076
2010,G4900230,UT,Juab County,3502,3093,409,0.11679040548258138,141,0.04630541871921182,0.0270521948441686,7.022884192280142
2010,G4900250,UT,Kane County,5815,2900,2915,0.5012897678417885,61,0.019902120717781403,0.0270521948441686,-3.360774544326291
2010,G4900270,UT,Millard County,4939,4201,738,0.14942296011338327,177,0.04374691052891745,0.0270521948441686,7.23190172188008
2010,G4900290,UT,Morgan County,3006,2820,186,0.06187624750499002,10,0.0036845983787767134,0.0270521948441686,-7.897006720288902
2010,G4900310,UT,Piute County,898,576,322,0.3585746102449889,16,0.029684601113172542,0.0270521948441686,0.48623370475914146
2010,G4900330,UT,Rich County,2834,805,2029,0.7159491884262527,21,0.027559055118110236,0.0270521948441686,0.16631910993745097
2010,G4900350,UT,Salt Lake County,364031,342622,21409,0.058810925443162805,12127,0.03619189733641722,0.0270521948441686,33.990317303531036
2010,G4900370,UT,San Juan County,5734,4505,1229,0.21433554237879315,536,0.1237589471253752,0.0270521948441686,45.13771999371759
2010,G4900390,UT,Sanpete County,10379,7952,2427,0.23383755660468253,426,0.05412960609911054,0.0270521948441686,17.003521401284516
2010,G4900410,UT,Sevier County,8449,7094,1355,0.16037400875843294,240,0.03459708807842007,0.0270521948441686,4.274740234851503
2010,G4900430,UT,Summit County,26545,12990,13555,0.5106423055189301,282,0.02073529411764706,0.0270521948441686,-6.34379867495701
2010,G4900450,UT,Tooele County,19455,17971,1484,0.07627859162169108,489,0.027599051811716898,0.0270521948441686,0.47015747216623494
2010,G4900470,UT,Uintah County,11972,10563,1409,0.11769127965252255,335,0.03198396028260454,0.0270521948441686,3.3261340034771463
2010,G4900490,UT,Utah County,148350,140602,7748,0.0522278395685878,5830,0.04298775991741631,0.0270521948441686,37.83251550220351
2010,G4900510,UT,Wasatch County,10577,7287,3290,0.3110522832561218,329,0.04598825831702544,0.0270521948441686,12.00397073858628
2010,G4900530,UT,Washington County,57734,46334,11400,0.19745730418817334,2008,0.04375204270617714,0.0270521948441686,24.733314159454
2010,G4900550,UT,Wayne County,1591,1059,532,0.3343808925204274,51,0.05672969966629588,0.0270521948441686,7.296531291632684
2010,G4900570,UT,Weber County,86187,78748,7439,0.08631232088365995,1990,0.025625837024827444,0.0270521948441686,-2.58109116688953
2010,G5000010,VT,Addison County,16760,14084,2676,0.15966587112171837,192,0.013636363636363636,0.0270521948441686,-10.705539739443923
2010,G5000030,VT,Bennington County,20922,15470,5452,0.2605869419749546,291,0.018703001478244104,0.0270521948441686,-7.44389251376263
2010,G5000050,VT,Caledonia County,15942,12553,3389,0.21258311378747963,217,0.017248231460138305,0.0270521948441686,-7.6300442782116304
2010,G5000070,VT,Chittenden County,65722,61827,3895,0.059264781960378564,720,0.011691917961708969,0.0270521948441686,-24.272158816193087
2010,G5000090,VT,Essex County,5019,2818,2201,0.4385335724247858,24,0.00844475721323012,0.0270521948441686,-8.125482234141755
2010,G5000110,VT,Franklin County,21588,18513,3075,0.1424402445803224,258,0.01395952818958987,0.0270521948441686,-11.85736778131519
2010,G5000130,VT,Grand Isle County,5048,2902,2146,0.4251188589540412,22,0.007149821254468639,0.0270521948441686,-8.716026109767718
2010,G5000150,VT,Lamoille County,12969,10014,2955,0.22785102937774693,204,0.01971967133881102,0.0270521948441686,-5.1470772241128575
2010,G5000170,VT,Orange County,14845,11887,2958,0.19925900976759853,144,0.01203309100025069,0.0270521948441686,-11.279454489801964
2010,G5000190,VT,Orleans County,16162,11320,4842,0.2995916346986759,82,0.007603152526657395,0.0270521948441686,-15.240518685692972
2010,G5000210,VT,Rutland County,33768,25984,7784,0.23051409618573798,197,0.007460708199204696,0.0270521948441686,-22.190855084024463
2010,G5000230,VT,Washington County,29941,25027,4914,0.16412277479042117,366,0.014865358840014622,0.0270521948441686,-12.998046695799928
2010,G5000250,VT,Windham County,29735,19290,10445,0.3512695476710947,158,0.00810963403993225,0.0270521948441686,-20.133841095398864
2010,G5000270,VT,Windsor County,34118,24753,9365,0.2744885397737265,313,0.012618932430253185,0.0270521948441686,-16.432750651867593
2010,G5100010,VA,Accomack County,21002,13798,7204,0.3430149509570517,362,0.02570110046148385,0.0270521948441686,-1.2068963967797715
2010,G5100030,VA,Albemarle County,42122,38157,3965,0.0941313327952139,470,0.012547051442910916,0.0270521948441686,-18.349764455524376
2010,G5100050,VA,Alleghany County,8074,6891,1183,0.14651969284121874,18,0.002584721424468696,0.0270521948441686,-13.551503231566235
2010,G5100070,VA,Amelia County,5359,4821,538,0.10039186415376003,44,0.008977759640889614,0.0270521948441686,-8.155687731437016
2010,G5100090,VA,Amherst County,13976,12560,1416,0.10131654264453349,101,0.00794900047221785,0.0270521948441686,-13.920390416556991
2010,G5100110,VA,Appomattox County,6921,6033,888,0.1283051582141309,63,0.010542168674698794,0.0270521948441686,-8.466153950697382
2010,G5100130,VA,Arlington County,105404,98050,7354,0.06976964821069409,2058,0.02239585600487529,0.0270521948441686,-9.318094221898427
2010,G5100150,VA,Augusta County,31194,28516,2678,0.08584984291850997,233,0.00834856139596546,0.0270521948441686,-20.36176832755457
2010,G5100170,VA,Bath County,3270,2162,1108,0.3388379204892966,0,0,0.0270521948441686,-9.53521211089449
2010,G5100190,VA,Bedford County,31937,27465,4472,0.14002567554873657,325,0.011970534069981584,0.0270521948441686,-16.613081765197677
2010,G5100210,VA,Bland County,3265,2566,699,0.21408882082695252,20,0.007751937984496124,0.0270521948441686,-6.797647765955556
2010,G5100230,VA,Botetourt County,14562,13126,1436,0.09861282790825436,173,0.013392165969964391,0.0270521948441686,-10.16052399868823
2010,G5100250,VA,Brunswick County,8166,6366,1800,0.2204261572373255,98,0.016102530397633912,0.0270521948441686,-6.099011797705216
2010,G5100270,VA,Buchanan County,11576,9968,1608,0.13890808569454044,27,0.00295955277869122,0.0270521948441686,-15.97782509919954
2010,G5100290,VA,Buckingham County,7244,5965,1279,0.17655991165102153,49,0.010084379501955135,0.0270521948441686,-8.901621526182927
2010,G5100310,VA,Campbell County,24769,22441,2328,0.0939884533085712,397,0.018041354237673255,0.0270521948441686,-8.741249558701258
2010,G5100330,VA,Caroline County,11729,10456,1273,0.10853440190979623,173,0.016845180136319377,0.0270521948441686,-6.813703151138047
2010,G5100350,VA,Carroll County,16569,12831,3738,0.2256020278833967,152,0.011858324231549384,0.0270521948441686,-12.055092523759024
2010,G5100360,VA,Charles City County,3229,2955,274,0.08485599256735832,24,0.008846295613711759,0.0270521948441686,-6.376760887704147
2010,G5100370,VA,Charlotte County,6273,5109,1164,0.18555714968914394,107,0.024235560588901472,0.0270521948441686,-1.3750613520231847
2010,G5100410,VA,Chesterfield County,122555,115680,6875,0.05609726245359226,1204,0.010711362584961389,0.0270521948441686,-35.260922026457685
2010,G5100430,VA,Clarke County,6235,5509,726,0.11643945469125902,67,0.012104787714543812,0.0270521948441686,-7.275084934286536
2010,G5100450,VA,Craig County,2809,2183,626,0.22285510857956567,0,0,0.0270521948441686,-8.837559518060308
2010,G5100470,VA,Culpeper County,17657,16231,1426,0.08076117120688679,324,0.02046229632436529,0.0270521948441686,-5.3974814764594505
2010,G5100490,VA,Cumberland County,4626,3980,646,0.13964548205793342,204,0.05139833711262283,0.0270521948441686,10.206737485975875
2010,G5100510,VA,Dickenson County,7579,6590,989,0.1304921493600739,36,0.005834683954619124,0.0270521948441686,-11.385559114970563
2010,G5100530,VA,Dinwiddie County,11422,10504,918,0.08037121344773245,183,0.0186734693877551,0.0270521948441686,-5.519541631840958
2010,G5100570,VA,Essex County,5757,4517,1240,0.21538996004863645,76,0.01701746529332736,0.0270521948441686,-4.693077889996076
2010,G5100590,VA,Fairfax County,407998,391627,16371,0.040125196692140645,8614,0.022563441671381572,0.0270521948441686,-17.672936518464812
2010,G5100610,VA,Fauquier County,25600,23658,1942,0.075859375,311,0.013903169565023023,0.0270521948441686,-12.967836260802407
2010,G5100630,VA,Floyd County,7790,6415,1375,0.17650834403080873,83,0.013103883801705084,0.0270521948441686,-7.588297122844735
2010,G5100650,VA,Fluvanna County,10383,9449,934,0.08995473369931618,78,0.008545135845749343,0.0270521948441686,-11.623925336622811
2010,G5100670,VA,Franklin County,29315,22780,6535,0.22292341804536928,387,0.016570327552986513,0.0270521948441686,-11.062100032862258
2010,G5100690,VA,Frederick County,31346,28864,2482,0.07918075671537038,456,0.015967504727221794,0.0270521948441686,-12.09674696650777
2010,G5100710,VA,Giles County,8319,7215,1104,0.13270825820411108,70,0.009859154929577466,0.0270521948441686,-9.665898020503013
2010,G5100730,VA,Gloucester County,15852,14293,1559,0.0983472117083018,169,0.012059369202226345,0.0270521948441686,-11.635351226944572
2010,G5100750,VA,Goochland County,8618,7998,620,0.07194244604316546,41,0.00600204948031035,0.0270521948441686,-12.045152958872682
2010,G5100770,VA,Grayson County,9156,6846,2310,0.25229357798165136,10,0.0014581510644502771,0.0270521948441686,-15.095439980927578
2010,G5100790,VA,Greene County,7509,6780,729,0.09708349980023971,59,0.008794157102399761,0.0270521948441686,-9.752122049449145
2010,G5100810,VA,Greensville County,4090,3566,524,0.12811735941320293,81,0.023929098966026588,0.0270521948441686,-1.2311215868253982
2010,G5100830,VA,Halifax County,18004,15085,2919,0.16213063763608088,219,0.014948805460750853,0.0270521948441686,-10.010262882951503
2010,G5100850,VA,Hanover County,38360,36589,1771,0.046167883211678834,144,0.003987373317826882,0.0270521948441686,-27.844753201932495
2010,G5100870,VA,Henrico County,132778,124601,8177,0.06158399734895841,1599,0.013131636650323979,0.0270521948441686,-31.266098144245706
2010,G5100890,VA,Henry County,26268,23151,3117,0.11866148926450434,530,0.023135012440525557,0.0270521948441686,-3.9132831600325138
2010,G5100910,VA,Highland County,1837,1081,756,0.4115405552531301,0,0,0.0270521948441686,-7.1467906440976945
2010,G5100930,VA,Isle of Wight County,14633,13718,915,0.06252989817535708,126,0.00929683464915517,0.0270521948441686,-13.238846558775403
2010,G5100950,VA,James City County,29797,26860,2937,0.09856696982917744,169,0.006537464701558934,0.0270521948441686,-21.827603401391542
2010,G5100970,VA,King and Queen County,3414,2882,532,0.15582893966022263,101,0.035879218472468916,0.0270521948441686,3.1790695022930353
2010,G5100990,VA,King George County,9477,8376,1101,0.11617600506489395,97,0.011837930192824017,0.0270521948441686,-9.129361031022988
2010,G5101010,VA,King William County,6522,5979,543,0.08325666973321068,36,0.006092401421560332,0.0270521948441686,-10.43353243461928
2010,G5101030,VA,Lancaster County,7402,5265,2137,0.28870575520129693,82,0.015126360450101458,0.0270521948441686,-6.324370291815091
2010,G5101050,VA,Lee County,11745,10159,1586,0.13503618561089825,40,0.004066693777958519,0.0270521948441686,-15.354456956655113
2010,G5101070,VA,Loudoun County,109442,104583,4859,0.04439794594397032,1315,0.013794188607993287,0.0270521948441686,-27.03486496663321
2010,G5101090,VA,Louisa County,16319,12944,3375,0.20681414302346957,131,0.009884554440504036,0.0270521948441686,-13.517966143166964
2010,G5101110,VA,Lunenburg County,5935,4957,978,0.16478517270429655,69,0.015282392026578074,0.0270521948441686,-5.588992463233848
2010,G5101130,VA,Madison County,5932,5083,849,0.1431220498988537,48,0.009207749856128909,0.0270521948441686,-8.471446864811547
2010,G5101150,VA,Mathews County,5669,3858,1811,0.3194566943023461,25,0.0066260270341902995,0.0270521948441686,-9.479689209218728
2010,G5101170,VA,Mecklenburg County,18591,13495,5096,0.27411112904093377,130,0.010322375734476735,0.0270521948441686,-14.060365032429539
2010,G5101190,VA,Middlesex County,7133,4708,2425,0.3399691574372634,25,0.005809900069718801,0.0270521948441686,-11.058380225786037
2010,G5101210,VA,Montgomery County,38569,35767,2802,0.07264901864191449,247,0.007186708952835404,0.0270521948441686,-24.047634177757136
2010,G5101250,VA,Nelson County,9931,6396,3535,0.3559560970697815,78,0.011937557392102846,0.0270521948441686,-9.28427937937452
2010,G5101270,VA,New Kent County,7295,6813,482,0.0660726525017135,76,0.011668969752802088,0.0270521948441686,-8.098675878450468
2010,G5101310,VA,Northampton County,7301,5323,1978,0.27092179153540613,76,0.014937106918238994,0.0270521948441686,-6.380749863906634
2010,G5101330,VA,Northumberland County,8995,5540,3455,0.3841022790439133,47,0.008579773640014604,0.0270521948441686,-10.798871710116853
2010,G5101350,VA,Nottoway County,6650,5706,944,0.1419548872180451,111,0.019796682718031033,0.0270521948441686,-3.6469757050352847
2010,G5101370,VA,Orange County,14616,12895,1721,0.11774767378215655,132,0.010419133317546767,0.0270521948441686,-12.394826056133066
2010,G5101390,VA,Page County,11600,9746,1854,0.15982758620689655,172,0.01786270640772666,0.0270521948441686,-6.100624653954527
2010,G5101410,VA,Patrick County,10083,8081,2002,0.19855201824853713,58,0.00789760348583878,0.0270521948441686,-11.855551190679783
2010,G5101430,VA,Pittsylvania County,31307,26183,5124,0.1636694668923883,391,0.014719722922862628,0.0270521948441686,-13.450079062262475
2010,G5101450,VA,Powhatan County,10043,9494,549,0.05466494075475455,80,0.009262475396549728,0.0270521948441686,-10.988914787831165
2010,G5101470,VA,Prince Edward County,9149,7916,1233,0.1347688271942289,163,0.022286026797921795,0.0270521948441686,-2.810024715567013
2010,G5101490,VA,Prince George County,12056,11451,605,0.05018248175182482,49,0.004678250907007829,0.0270521948441686,-15.142519459442509
2010,G5101530,VA,Prince William County,137115,130785,6330,0.046165627393064214,2771,0.02218947941607476,0.0270521948441686,-11.09878182076012
2010,G5101550,VA,Pulaski County,17235,14821,2414,0.14006382361473746,159,0.01067257349979863,0.0270521948441686,-13.254503888444036
2010,G5101570,VA,Rappahannock County,3839,3072,767,0.19979161239906226,69,0.021814732848561492,0.0270521948441686,-2.0002483275206924
2010,G5101590,VA,Richmond County,3850,3159,691,0.1794805194805195,44,0.014632524110409046,0.0270521948441686,-4.750008886677784
2010,G5101610,VA,Roanoke County,40016,37608,2408,0.06017592962814874,198,0.005233526286575212,0.0270521948441686,-26.902897534446346
2010,G5101630,VA,Rockbridge County,11152,9555,1597,0.14320301291248205,58,0.006188647033717456,0.0270521948441686,-13.58058621755915
2010,G5101650,VA,Rockingham County,33660,29177,4483,0.133184789067142,555,0.018686239520554863,0.0270521948441686,-9.460771907710079
2010,G5101670,VA,Russell County,13484,11943,1541,0.11428359537229309,89,0.007719663457368376,0.0270521948441686,-13.837322760279314
2010,G5101690,VA,Scott County,11916,9775,2141,0.17967438737831487,59,0.006139438085327784,0.0270521948441686,-14.071179676783025
2010,G5101710,VA,Shenandoah County,20876,17076,3800,0.18202720827744778,346,0.019981519981519983,0.0270521948441686,-6.297069498689572
2010,G5101730,VA,Smyth County,15427,13319,2108,0.13664354702793802,149,0.0114685960591133,0.0270521948441686,-11.930605167601241
2010,G5101750,VA,Southampton County,7473,6719,754,0.10089656095276328,85,0.012935626236493684,0.0270521948441686,-7.521952898091618
2010,G5101770,VA,Spotsylvania County,45185,41942,3243,0.07177160562133451,453,0.011046355678021898,0.0270521948441686,-20.971503495944987
2010,G5101790,VA,Stafford County,43978,41769,2209,0.050229660284687797,529,0.01316477117188861,0.0270521948441686,-17.951196369658085
2010,G5101810,VA,Surry County,3444,2826,618,0.1794425087108014,49,0.019750100765820233,0.0270521948441686,-2.64139268415303
2010,G5101830,VA,Sussex County,4696,3994,702,0.14948892674616696,83,0.021865121180189673,0.0270521948441686,-2.190990200033713
2010,G5101850,VA,Tazewell County,20826,18449,2377,0.11413617593392875,135,0.00749375520399667,0.0270521948441686,-17.397670902297754
2010,G5101870,VA,Warren County,16034,14085,1949,0.12155419733067233,119,0.008403954802259887,0.0270521948441686,-14.55501863206604
2010,G5101910,VA,Washington County,25601,22843,2758,0.10773016679035975,324,0.014266214609660518,0.0270521948441686,-12.61004013388534
2010,G5101930,VA,Westmoreland County,10618,7310,3308,0.3115464305895649,247,0.034618079887876664,0.0270521948441686,4.805461189424098
2010,G5101950,VA,Wise County,17940,15968,1972,0.10992196209587514,212,0.01346031746031746,0.0270521948441686,-11.221337963113452
2010,G5101970,VA,Wythe County,14079,12472,1607,0.11414162937708644,225,0.01928846978139734,0.0270521948441686,-5.678191392465568
2010,G5101990,VA,York County,26849,24006,2843,0.10588848746694476,147,0.006124489625864512,0.0270521948441686,-21.13681966205838
2010,G5105100,VA,Alexandria city,72376,68082,4294,0.059329059356692825,1294,0.02030186074241426,0.0270521948441686,-11.193773947269172
2010,G5105150,VA,Bedford city,2920,2627,293,0.10034246575342466,26,0.009345794392523364,0.0270521948441686,-5.897605018210405
2010,G5105200,VA,Bristol city,8831,7879,952,0.10780206092175292,160,0.020130850528434826,0.0270521948441686,-4.009122922695197
2010,G5105300,VA,Buena Vista city,2936,2603,333,0.11341961852861035,62,0.023022651318232456,0.0270521948441686,-1.3458227088692267
2010,G5105400,VA,Charlottesville city,19189,17778,1411,0.07353171087602273,302,0.017466743782533257,0.0270521948441686,-8.184510325479998
2010,G5105500,VA,Chesapeake city,83196,79574,3622,0.04353574691090918,932,0.011830714158775292,0.0270521948441686,-27.062137687201016
2010,G5105700,VA,Colonial Heights city,7831,7275,556,0.07099987230238794,93,0.01314487632508834,0.0270521948441686,-7.58588035416849
2010,G5105800,VA,Covington city,3067,2632,435,0.14183240952070428,5,0.001893222264293828,0.0270521948441686,-8.588231945087212
2010,G5105900,VA,Danville city,22438,18831,3607,0.16075407790355647,191,0.009821061291649526,0.0270521948441686,-15.909623257962282
2010,G5105950,VA,Emporia city,2565,2316,249,0.09707602339181287,88,0.03657522859517872,0.0270521948441686,2.9728499096491365
2010,G5106000,VA,Fairfax city,8680,8347,333,0.03836405529953917,169,0.019826372595025808,0.0270521948441686,-4.149551049548477
2010,G5106100,VA,Falls Church city,5489,5101,388,0.07068682820185826,121,0.025711857203569912,0.0270521948441686,-0.6120893240399202
2010,G5106200,VA,Franklin city,3901,3530,371,0.09510381953345295,24,0.00681044267877412,0.0270521948441686,-7.792737614884114
2010,G5106300,VA,Fredericksburg city,10467,9505,962,0.09190790102226044,73,0.007929611123180535,0.0270521948441686,-12.059010084337459
2010,G5106400,VA,Galax city,3252,2922,330,0.1014760147601476,26,0.007817197835237523,0.0270521948441686,-6.7611623878315354
2010,G5106500,VA,Hampton city,59566,55031,4535,0.07613403619514487,2604,0.048871122121502165,0.0270521948441686,32.823628501195714
2010,G5106600,VA,Harrisonburg city,17444,15988,1456,0.08346709470304976,678,0.04530571333110591,0.0270521948441686,14.860164063354
2010,G5106700,VA,Hopewell city,10121,9129,992,0.09801403023416659,210,0.02355844738613417,0.0270521948441686,-2.1664925349936355
2010,G5106780,VA,Lexington city,2546,2237,309,0.12136684996072271,94,0.04459203036053131,0.0270521948441686,5.455175051807144
2010,G5106800,VA,Lynchburg city,31992,28476,3516,0.10990247561890473,372,0.013345291479820628,0.0270521948441686,-15.111724303606653
2010,G5106830,VA,Manassas city,13123,12527,596,0.04541644441057685,743,0.0633310603477668,0.0270521948441686,25.61676222764835
2010,G5106850,VA,Manassas Park city,4904,4507,397,0.08095432300163131,75,0.01783166904422254,0.0270521948441686,-3.980016691147254
2010,G5106900,VA,Martinsville city,7205,6084,1121,0.15558639833448995,198,0.03343465045592705,0.0270521948441686,3.3393256310974766
2010,G5107000,VA,Newport News city,76198,70664,5534,0.07262657812541011,1198,0.016956109436258898,0.0270521948441686,-17.178244400059846
2010,G5107100,VA,Norfolk city,95018,86485,8533,0.08980403712980699,2562,0.030119561256039783,0.0270521948441686,5.828040691633615
2010,G5107200,VA,Norton city,1945,1750,195,0.10025706940874037,0,0,0.0270521948441686,-7.353875700153378
2010,G5107300,VA,Petersburg city,16326,13634,2692,0.16489035893666545,264,0.021454693214140595,0.0270521948441686,-4.408472135091739
