year,hood.name,county,region,total,crowded,pct.crowded
1970,North El Monte,los-angeles,san-gabriel-valley,2432,93,0.038240131578947366
1970,North Hills,los-angeles,san-fernando-valley,944.9893669382027,54.70172015711696,0.057886069484942855
1970,North Hollywood,los-angeles,san-fernando-valley,1771.5178880339477,113.24430144857628,0.06392501154716321
1970,North Tustin,orange,north-county,1356.6619891297196,40.30365354620606,0.029707955164322328
1970,North Whittier,los-angeles,san-gabriel-valley,507.03960302223834,23.24976054111017,0.045853934096131053
1970,Northeast Antelope Valley,los-angeles,antelope-valley,18.117054036278734,1.9239168985466693,0.106193694333201
1970,Northridge,los-angeles,san-fernando-valley,1128.5170788308178,37.83917627436161,0.033529998778188
1970,Northwest Antelope Valley,los-angeles,antelope-valley,7.522857974871293,1.1172561348818753,0.1485148514851485
1970,Northwest Palmdale,los-angeles,antelope-valley,1494.3598237861156,184.46831084319462,0.12344303420566073
1970,Norwalk,los-angeles,southeast,1512.6482920688622,241.51802527809107,0.15966568470967218
1970,Orange,orange,north-county,1428.712573328934,98.93597767814585,0.06924834254634064
1970,Pacific Palisades,los-angeles,westside,1696.32762726188,24.09934317301503,0.014206773966132286
1970,Pacoima,los-angeles,san-fernando-valley,1274.8154235673749,316.0973826584847,0.24795541128137186
1970,Palmdale,los-angeles,antelope-valley,671.4663247797955,78.80420882550418,0.11736137154956755
1970,Palms,los-angeles,westside,2129.7752551944345,92.63849242967991,0.043496839492213286
1970,Palos Verdes Estates,los-angeles,south-bay,1930.9920358576755,18.648656537050492,0.0096575522792187209
1970,Panorama City,los-angeles,san-fernando-valley,1265.5882101663422,69.5610024364313,0.05496337740637499
1970,Paramount,los-angeles,southeast,2224.5395339212196,292.63115894243344,0.13154684575401066
1970,Pasadena,los-angeles,verdugos,1483.1533350749842,62.95101922017166,0.04244403982477579
1970,Pico Rivera,los-angeles,southeast,1350.7393010012333,242.1207370922909,0.17925053110753444
1970,Pico-Robertson,los-angeles,westside,1983.928442534356,19.122857272968222,0.009638884580201823
1970,Pico-Union,los-angeles,central-la,1658.6882946837295,314.56410158182666,0.1896463021955588
1970,Placentia,orange,north-county,1323.747881012224,91.99638898404265,0.06949691123486158
1970,Playa del Rey,los-angeles,south-bay,1716.5041512789778,40.40984113678526,0.023541941979386208
1970,Playa Vista,los-angeles,westside,1973.5366382407517,114.91532845307208,0.058228120130320866
1970,Pomona,los-angeles,pomona-valley,1667.6931464709037,112.57712974195859,0.06750470251688039
1970,Porter Ranch,los-angeles,san-fernando-valley,907.3584494228703,16.364260456839514,0.018035056010387164
1970,Quartz Hill,los-angeles,antelope-valley,720.7676556327037,79.5679063623613,0.11039328102551307
1970,Rancho Dominguez,los-angeles,harbor,1856.0308453107666,142.1551933400452,0.07659096490729025
1970,Rancho Palos Verdes,los-angeles,south-bay,2162.595593193162,42.2985247735811,0.019559146844984353
1970,Rancho Park,los-angeles,westside,923.2881144342082,28.958941329029983,0.03136501041906734
1970,Redondo Beach,los-angeles,south-bay,2034.0907539971618,167.52626033951623,0.08235928510579621
1970,Reseda,los-angeles,san-fernando-valley,1188.3502097187447,90.17453488104277,0.07588212140121978
1970,Rolling Hills,los-angeles,south-bay,617.611827485057,10.768142880608956,0.017435130613442613
1970,Rolling Hills Estates,los-angeles,south-bay,1247.5307653891405,22.35773159937162,0.017921587362534987
1970,Rosemead,los-angeles,san-gabriel-valley,1628.966187233614,187.0569236145066,0.11483167979820094
1970,Rossmoor,orange,north-county,1578.9010882685147,17.197633185888083,0.010892153608398413
1970,Rowland Heights,los-angeles,san-gabriel-valley,1469.3123176082795,89.35129107502854,0.0608116395705938
1970,San Dimas,los-angeles,san-gabriel-valley,1126.2308724012576,83.88027616838201,0.07447875761879919
1970,San Fernando,los-angeles,san-fernando-valley,1872.9885575765124,254.01044650715153,0.1356177246676933
1970,San Gabriel,los-angeles,san-gabriel-valley,2760.880113585141,147.0496642649658,0.053261879623601065
1970,San Marino,los-angeles,san-gabriel-valley,2357.6691388811723,14.671231161383574,0.006222769310347668
1970,San Pasqual,los-angeles,san-gabriel-valley,882.781138899894,20.48922873080593,0.023209862363325114
1970,San Pedro,los-angeles,harbor,1211.439566416278,111.74767000453157,0.09224370171027793
1970,Santa Ana,orange,north-county,1260.357450703526,124.2336768888502,0.09857019278102692
1970,Santa Clarita,los-angeles,northwest-county,2073.138557509908,126.53264788732646,0.061034342074708016
1970,Santa Fe Springs,los-angeles,southeast,1076.0139006889679,208.31837354163656,0.19360193526147854
1970,Santa Monica,los-angeles,westside,2386.4484243084803,117.30908398705962,0.04915634580330484
1970,Sawtelle,los-angeles,westside,1430.0772301214706,90.09562597191153,0.06300053177146162
1970,Seal Beach,orange,beach-cities,1099.9759618064309,25.416400801907162,0.02310632385108415
1970,Sepulveda Basin,los-angeles,san-fernando-valley,462.1202705794821,19.461764814167573,0.04211406868121847
1970,Shadow Hills,los-angeles,san-fernando-valley,916.2532590320258,62.466046278476206,0.06817552424803199
1970,Sherman Oaks,los-angeles,san-fernando-valley,1650.6164710665612,25.167893883320176,0.01524757224012051
1970,Sierra Madre,los-angeles,san-gabriel-valley,2022.9122368036576,63.8518084185841,0.031564299852906326
1970,Signal Hill,los-angeles,harbor,2212.6674526114107,138.17007098640633,0.062445023459506636
1970,Silver Lake,los-angeles,central-la,1997.8811757596961,132.7796484347261,0.06646023299370471
1970,Silverado Canyon,orange,south-county,757.3828263483526,23.306799569167456,0.030772812319417003
1970,South Diamond Bar,los-angeles,san-gabriel-valley,3260.677118258166,99.97364793636612,0.030660394853744808
1970,South El Monte,los-angeles,san-gabriel-valley,1825.784358171059,422.8511588703234,0.23159972697646813
1970,South Gate,los-angeles,southeast,2673.6494456195605,155.54370114561328,0.058176550183290536
1970,South Park,los-angeles,south-la,1372.884706534352,180.73629361816788,0.1316471024536433
1970,South Pasadena,los-angeles,san-gabriel-valley,2396.595882171219,44.468221672711095,0.018554743418996735
1970,South San Gabriel,los-angeles,san-gabriel-valley,1445.6822760233,257.0072552633111,0.17777575303079177
1970,South San Jose Hills,los-angeles,san-gabriel-valley,1263.2522838666234,371.06805439975943,0.2937402600721817
1970,South Whittier,los-angeles,southeast,1271.5862135010768,150.77602976589137,0.11857318691019583
1970,Southeast Antelope Valley,los-angeles,antelope-valley,143.10516043187684,15.877463653387027,0.1109496233781539
1970,Stanton,orange,north-county,1200.6077519353096,115.61828785241157,0.0962998012182094
1970,Stevenson Ranch,los-angeles,northwest-county,1209,18,0.01488833746898263
1970,Studio City,los-angeles,san-fernando-valley,1432.2231721682163,18.3680043949586,0.012824820008429005
1970,Sun Valley,los-angeles,san-fernando-valley,1180.9972640049252,121.43735298879851,0.10282610865412815
1970,Sunland,los-angeles,verdugos,1104.6923147601071,82.73333027293216,0.0748926458231932
1970,Sylmar,los-angeles,san-fernando-valley,1377.854750950097,160.4891860088192,0.11647757929357516
1970,Tarzana,los-angeles,san-fernando-valley,1105.4481731374701,33.640453581701124,0.03043150678536397
1970,Temple City,los-angeles,san-gabriel-valley,1729.0381105198214,63.245007621743575,0.03657814552319467
1970,Toluca Lake,los-angeles,san-fernando-valley,1579.0996933313731,27.276788362163536,0.017273632866471288
1970,Topanga,los-angeles,santa-monica-mountains,2219.478682633928,89.00987244186558,0.040103954653096574
1970,Torrance,los-angeles,south-bay,1999.6603684467445,97.82811757814399,0.04892236657874703
1970,Tujunga,los-angeles,verdugos,1783.6174580412091,145.0760948902497,0.08133812227290826
1970,Tujunga Canyons,los-angeles,angeles-forest,244.63979403017572,14.786201845874503,0.06044070591414356
1970,Tustin,orange,north-county,1421.729846724671,43.81735136242164,0.030819745019327296
1970,Unincorporated Santa Monica Mountains,los-angeles,santa-monica-mountains,939.46975331369,33.894303252333295,0.036078120804615144
1970,Unincorporated Santa Susana Mountains,los-angeles,northwest-county,715.8305549196693,12.650338115853605,0.01767225222353526
1970,Universal City,los-angeles,san-fernando-valley,3.504872332899438,0.0453549988361788,0.012940556610419662
1970,University Park,los-angeles,south-la,1123.5269981661224,218.76137574154853,0.19470949616575473
1970,Valinda,los-angeles,san-gabriel-valley,1398.2260829794523,202.7589074326016,0.1450115327562383
1970,Valley Glen,los-angeles,san-fernando-valley,1600.682252359282,74.49842229951189,0.04654166821035653
1970,Valley Village,los-angeles,san-fernando-valley,1530.043975346966,30.683448996537265,0.020053965435587708
1970,Van Nuys,los-angeles,san-fernando-valley,1592.8763874955628,83.80268110952116,0.05261091304221158
1970,Venice,los-angeles,westside,1359.9481996787124,138.57085677809349,0.10189421686122371
1970,Vermont Knolls,los-angeles,south-la,1935.6631062615838,301.7380740573853,0.1558835693470146
1970,Vermont Square,los-angeles,south-la,1590.4041443390763,202.8438775167275,0.12754234716926197
1970,Vermont Vista,los-angeles,south-la,1546.7021011773877,263.92180408090917,0.17063518817230894
1970,Vermont-Slauson,los-angeles,south-la,1655.8316158265225,266.2303619058571,0.1607834754217843
1970,Vernon,los-angeles,southeast,277.7149747943376,48.3598654220188,0.17413488580452602
1970,Veterans Administration,los-angeles,westside,4.645472653281492,0.15546018516329516,0.03346488005983211
1970,View Park-Windsor Hills,los-angeles,south-la,2117.71846287183,40.0538481670078,0.018913679447593295
1970,Villa Park,orange,north-county,853.1691328174003,27.473728512561706,0.032201971983955704
1970,Vincent,los-angeles,san-gabriel-valley,1463.5217557528692,145.69595891230975,0.09955161810174827
1970,Walnut,los-angeles,san-gabriel-valley,1528.1353724183018,92.37941714621593,0.060452377985350754
1970,Walnut Park,los-angeles,southeast,2120.098278042701,158.87969182447003,0.0749397768348501
1970,Watts,los-angeles,south-la,830.4846910169393,216.58302805784308,0.260791114394456
1970,West Adams,los-angeles,south-la,1303.2521931018434,146.60869613372685,0.11249449408927258
1970,West Carson,los-angeles,harbor,1101.08179905875,129.65157849134664,0.11774927040132545
1970,West Compton,los-angeles,southeast,574.2816752362852,150.35399504556227,0.2618122805045101
1970,West Covina,los-angeles,san-gabriel-valley,1260.7084333179664,124.8906571486943,0.09906387063661001
1970,West Hills,los-angeles,san-fernando-valley,1717.0213089553336,73.75828305083094,0.04295711571320381
1970,West Hollywood,los-angeles,central-la,3299.279034501892,68.05942200201481,0.020628574088547826
1970,West Los Angeles,los-angeles,westside,1881.1099229569704,32.15710484230755,0.017094750524604577
1970,West Puente Valley,los-angeles,san-gabriel-valley,1538.4644434449724,332.4732758744121,0.21610722125623436
1970,West Whittier-Los Nietos,los-angeles,southeast,1665.3140151411785,184.3235536482535,0.11068396228721301
1970,Westchester,los-angeles,south-bay,761.9131299222123,28.29779629224475,0.03714044971916132
1970,Westlake,los-angeles,central-la,2297.304849712415,264.2623706702153,0.11503147729971347
1970,Westlake Village,los-angeles,santa-monica-mountains,1376.9803191089904,11.999828488967237,0.008714596949891068
1970,Westminster,orange,north-county,1272.388745310158,104.09842981713169,0.0818133846285764
1970,Westmont,los-angeles,south-la,1544.3537217910757,252.00333128503792,0.16317720981225414
1970,Westwood,los-angeles,westside,1390.0057048447086,23.02096119236144,0.016561774611517397
1970,Whiting Ranch Wilderness Park,orange,south-county,94.97899183630842,6.9984520300437785,0.07368421052631578
1970,Whittier,los-angeles,san-gabriel-valley,1856.0118810429803,62.73562254091248,0.03380130438909604
1970,Whittier Narrows,los-angeles,san-gabriel-valley,1492.1990271129407,370.2265682322216,0.24810803485680072
1970,Willowbrook,los-angeles,south-la,1085.6563311520165,253.68573827099885,0.23367038996752013
1970,Wilmington,los-angeles,harbor,1249.8995038848768,215.49198673388497,0.1724074504102956
1970,Windsor Square,los-angeles,central-la,1911.6377189931632,39.900784603005725,0.02087256607597228
1970,Winnetka,los-angeles,san-fernando-valley,1299.4053809606637,83.86278494532701,0.06453935482653335
1970,Woodland Hills,los-angeles,san-fernando-valley,1058.2226880217984,32.26351784994081,0.030488401179767765
1970,Yorba Linda,orange,north-county,1119.9736462182561,33.316165385715514,0.029747276195482005
1970,,,,0,0,NaN
1980,Acton,los-angeles,antelope-valley,1455.0888246752922,127.22825911155033,0.08743676465245462
1980,Adams-Normandie,los-angeles,south-la,1089.0013393131396,264.59645456005666,0.24297165210737415
1980,Agoura Hills,los-angeles,santa-monica-mountains,2233.711525130392,36.90103979962502,0.01652005614174862
1980,Agua Dulce,los-angeles,northwest-county,1456.633445647234,126.51589765752074,0.08685499981864361
1980,Alhambra,los-angeles,san-gabriel-valley,2328.16955608887,188.21583778127615,0.08084283951271272
1980,Aliso and Wood Regional Park,orange,beach-cities,2562.931376219501,45.303440973394174,0.017676415917237644
1980,Aliso Viejo,orange,south-county,2593.1274663392724,53.611098635930944,0.020674301333753534
1980,Alondra Park,los-angeles,south-bay,1724.7123856558765,124.76418749523381,0.07233912653082054
1980,Altadena,los-angeles,verdugos,1841.4591039255815,90.60545366597573,0.049203076773643814
1980,Anaheim,orange,north-county,1125.822757459825,77.64014981038858,0.06896303107743776
1980,Angeles Crest,los-angeles,angeles-forest,170.30403995924024,13.682097263757992,0.0803392407310631
1980,Arcadia,los-angeles,san-gabriel-valley,1650.6159877201849,30.00512632295291,0.01817813867439616
1980,Arleta,los-angeles,san-fernando-valley,1073.5017429443355,131.45743194908124,0.12245665441448447
1980,Arlington Heights,los-angeles,central-la,1802.2950115265674,339.4888908056672,0.1883647730446281
1980,Artesia,los-angeles,southeast,1567.5433047050037,186.6194740912371,0.11905219685548467
1980,Athens,los-angeles,south-la,1983.3539936066443,389.18024522938015,0.1962232896819758
1980,Atwater Village,los-angeles,northeast-la,1752.9443053098057,263.65831046937757,0.15040883482192552
1980,Avocado Heights,los-angeles,san-gabriel-valley,1008.1971351055982,162.36195120006295,0.16104186924024258
1980,Azusa,los-angeles,san-gabriel-valley,2305.168290187104,245.02364987802085,0.10629317213891268
1980,Baldwin Hills/Crenshaw,los-angeles,south-la,1595.637756679852,82.72668696818737,0.05184553111874352
1980,Baldwin Park,los-angeles,san-gabriel-valley,2350.415068239133,502.1591110159176,0.2136469927382322
1980,Bel-Air,los-angeles,westside,1468.3375412168452,11.47238286906672,0.007813178201218837
1980,Bell,los-angeles,southeast,2208.9047782847424,476.37621555903115,0.21566172532296596
1980,Bell Gardens,los-angeles,southeast,2344.6922562330965,789.0695235282914,0.33653436668741504
1980,Bellflower,los-angeles,southeast,2514.4575289149984,149.71044533286164,0.05953985844313007
1980,Beverly Crest,los-angeles,westside,1217.1433679623115,6.542175026307533,0.0053750241742352494
1980,Beverly Grove,los-angeles,central-la,2072.8871537937507,49.52702508837085,0.023892774383655
1980,Beverly Hills,los-angeles,westside,2247.838885162614,38.82210717339846,0.0172708584363643
1980,Beverlywood,los-angeles,westside,1529.498577865607,26.19917351531588,0.01712925653835942
1980,Boyle Heights,los-angeles,eastside,1211.281304344618,477.4021494834794,0.3941298753403818
1980,Bradbury,los-angeles,san-gabriel-valley,254.68267613724308,8.392618619359364,0.03295323712884484
1980,Brea,orange,north-county,2476.2650672133145,40.211041078786316,0.01623858512208394
1980,Brentwood,los-angeles,westside,1100.0034314133077,7.471719813486932,0.006792451368889921
1980,Broadway-Manchester,los-angeles,south-la,1389.1983918896085,315.4628366634695,0.22708263881184904
1980,Buena Park,orange,north-county,1822.480668966374,120.06107683729294,0.06587783282518217
1980,Burbank,los-angeles,san-fernando-valley,2005.6929253826818,96.97212012243361,0.04834843803616226
1980,Calabasas,los-angeles,santa-monica-mountains,2538.334372202122,34.220716853492654,0.013481563827150404
1980,Canoga Park,los-angeles,san-fernando-valley,2931.988967863333,188.541110146024,0.06430484978373642
1980,Carson,los-angeles,harbor,1378.355223816387,211.34168174093995,0.15332889380705328
1980,Carthay,los-angeles,central-la,1841.8525534902972,60.49783550056538,0.03284618814134846
1980,Castaic,los-angeles,northwest-county,2350.615686573911,143.14417630716812,0.06089646092501188
1980,Castaic Canyons,los-angeles,northwest-county,2160.2117469903865,107.08314923440231,0.049570672589662045
1980,Central-Alameda,los-angeles,south-la,1065.5387291819807,276.9616134372163,0.2599263694993434
1980,Century City,los-angeles,westside,2360.3283768720867,32.02347530170275,0.013567381392982423
1980,Cerritos,los-angeles,southeast,1492.432008256896,85.34568303887033,0.05718564233860868
1980,Charter Oak,los-angeles,san-gabriel-valley,2586.4117483251403,89.56105149310025,0.034627530419739434
1980,Chatsworth,los-angeles,san-fernando-valley,1669.4389285595462,44.58284619823492,0.02670528728876752
1980,Chatsworth Reservoir,los-angeles,san-fernando-valley,1293.7317930561849,26.213010739047505,0.020261549480147245
1980,Chesterfield Square,los-angeles,south-la,1693.9236374815646,205.11037848445494,0.12108596512024716
1980,Cheviot Hills,los-angeles,westside,1367.538204738774,18.161779687243968,0.013280637882225173
1980,Chinatown,los-angeles,central-la,791.1363286600586,361.0739366808512,0.4563991357752454
1980,Citrus,los-angeles,san-gabriel-valley,1518.0327759701684,155.3322336441696,0.10232469028535793
1980,Claremont,los-angeles,pomona-valley,1995.2168155779261,32.39038525780006,0.01623401777937502
1980,Cleveland National Forest,orange,south-county,753.4754721244927,26.590868270744878,0.035290954058225014
1980,Commerce,los-angeles,southeast,224.0070907206889,66.64493291517634,0.2975126041803512
1980,Compton,los-angeles,southeast,1501.2295734693837,345.5988961292451,0.2302105568907468
1980,Costa Mesa,orange,beach-cities,1521.3459054390194,72.39412440270398,0.04758557810152517
1980,Coto de Caza,orange,south-county,990,36,0.03636363636363636
1980,Covina,los-angeles,san-gabriel-valley,1811.0182068733366,59.8899113927681,0.033069745608005824
1980,Cudahy,los-angeles,southeast,1775.9570164641648,536.9881445999897,0.30236550751048263
1980,Culver City,los-angeles,westside,2385.668355366075,119.75907837642929,0.05019938253657749
1980,Cypress,orange,north-county,1316.759134622069,55.80252423835986,0.042378687772973815
1980,Cypress Park,los-angeles,northeast-la,1464.6328100367791,507.86940760213406,0.3467554489574631
1980,Dana Point,orange,beach-cities,2112.4771598467064,44.51411269934167,0.02107199715360325
1980,Del Aire,los-angeles,south-bay,1840.1408911631597,130.22607499822493,0.07076962183906937
1980,Del Rey,los-angeles,westside,1507.9560021026132,194.63571077407076,0.12907253958516107
1980,Desert View Highlands,los-angeles,antelope-valley,2044.795212469536,115.23466713899447,0.05635511391863222
1980,Diamond Bar,los-angeles,san-gabriel-valley,1068.2834254954096,26.707893707038806,0.02500075641878764
1980,Downey,los-angeles,southeast,2291.8936175677063,106.08005649578043,0.046284895460531404
1980,Downtown,los-angeles,central-la,494.79222474999364,156.94743195512459,0.31719866259908647
1980,Duarte,los-angeles,san-gabriel-valley,1391.871011864381,91.88896450450368,0.06601830465699576
1980,Eagle Rock,los-angeles,northeast-la,1384.6348455467128,99.42969533955862,0.07180932623452758
1980,East Compton,los-angeles,southeast,416.8739757740413,87.47156544757715,0.2098273591801026
1980,East Hollywood,los-angeles,central-la,1947.5843584254021,562.9695046722802,0.2890603953748294
1980,East Los Angeles,los-angeles,eastside,1677.6115356460011,588.1138248392343,0.3505661545256174
1980,East Pasadena,los-angeles,san-gabriel-valley,1156.2497559357746,74.07784877773717,0.06406734219613701
1980,East San Gabriel,los-angeles,san-gabriel-valley,2161.979008473909,88.7792428334369,0.041063878273315944
1980,East Whittier,los-angeles,san-gabriel-valley,1671.3831985854426,46.37436688664538,0.027746100909650063
1980,Echo Park,los-angeles,central-la,1759.2167914038616,506.5839448983612,0.28795993044956403
1980,El Monte,los-angeles,san-gabriel-valley,2089.8575514615054,439.0365671031464,0.2100796615521062
1980,El Segundo,los-angeles,south-bay,2786.38751555014,97.08959962006679,0.03484425589701136
1980,El Sereno,los-angeles,eastside,1247.521215455045,321.3457127345224,0.25758737306708535
1980,Elizabeth Lake,los-angeles,northwest-county,1000.2229755990453,59.432718296043404,0.05941946920430262
1980,Elysian Park,los-angeles,central-la,775.7563058768229,262.794987800643,0.33875971849640424
1980,Elysian Valley,los-angeles,central-la,1209.5205984382146,270.2137622560024,0.22340567213564952
1980,Emerald Bay,orange,beach-cities,1806.4580897992735,30.434891730313847,0.01684782608695652
1980,Encino,los-angeles,san-fernando-valley,1849.4687027341158,26.697329104678655,0.014435134298413012
1980,Exposition Park,los-angeles,south-la,1555.4646148736933,283.64063462273197,0.18235106855565733
1980,Fairfax,los-angeles,central-la,1704.605674415582,47.26349152975884,0.027726935466152874
1980,Florence,los-angeles,south-la,1269.3528788521137,233.78720833179037,0.18417826297696357
1980,Florence-Firestone,los-angeles,south-la,1084.1435588760191,392.57500940515916,0.36210611241573903
1980,Fountain Valley,orange,north-county,1513.2405931088567,40.16952276216241,0.026545364263350003
1980,Fullerton,orange,north-county,1811.7998632159442,72.41722513153164,0.03996977072456065
1980,Garden Grove,orange,north-county,1512.4865584224208,94.81527542837796,0.06268834251808081
1980,Gardena,los-angeles,south-bay,1975.3867635590045,208.27539144768264,0.10543524705634764
1980,Glassell Park,los-angeles,northeast-la,2026.8910586781287,399.98934358861845,0.1973413133755093
1980,Glendale,los-angeles,verdugos,2141.9036822179073,94.40643789548592,0.044075949203154434
1980,Glendora,los-angeles,san-gabriel-valley,891.4398509968706,25.882541541779172,0.029034534986107585
1980,Gramercy Park,los-angeles,south-la,1490.5805576777843,88.48997336039669,0.05936611268984858
1980,Granada Hills,los-angeles,san-fernando-valley,1434.2799024153562,34.61660815324568,0.024135183164004887
1980,Green Meadows,los-angeles,south-la,1046.5230152977256,183.6330981049998,0.1754697177421922
1980,Green Valley,los-angeles,northwest-county,1386.941822626445,71.11606714883467,0.05127545077136871
1980,Griffith Park,los-angeles,central-la,67.16160367983095,5.939505364899192,0.08843602653107677
1980,Hacienda Heights,los-angeles,san-gabriel-valley,1653.0485019220973,67.60977777909756,0.04090005689517499
1980,Hancock Park,los-angeles,central-la,1108.1370229174404,21.12625749944596,0.019064661736349124
1980,Hansen Dam,los-angeles,san-fernando-valley,1188.3817921262996,270.2451326066163,0.22740598551504485
1980,Harbor City,los-angeles,harbor,2649.4567207923324,338.79257679416213,0.12787247065988858
1980,Harbor Gateway,los-angeles,harbor,1469.0552591165433,250.37523789386105,0.17043282500103574
1980,Harvard Heights,los-angeles,central-la,1880.9972194635277,583.5371461261097,0.31022754318187573
1980,Harvard Park,los-angeles,south-la,1793.190522973331,243.96274337914292,0.1360495386595188
1980,Hasley Canyon,los-angeles,northwest-county,2381,145,0.06089878202435951
1980,Hawaiian Gardens,los-angeles,harbor,1954.8888915488853,452.8344862586392,0.23164205813244568
1980,Hawthorne,los-angeles,south-bay,2151.720894744889,205.31895297548886,0.09542081107123876
1980,Hermosa Beach,los-angeles,south-bay,3199.4550991102724,69.24676965567099,0.021643300971758483
1980,Hidden Hills,los-angeles,santa-monica-mountains,2203.4722040443057,15.984902081990398,0.007254415123844687
1980,Highland Park,los-angeles,northeast-la,1786.8043029424193,273.9716399016165,0.15333052391381297
1980,Historic South-Central,los-angeles,south-la,1201.7262186644582,443.55181159265754,0.369095559956743
1980,Hollywood,los-angeles,central-la,2496.8694824931526,409.85262414717306,0.16414659517482288
1980,Hollywood Hills,los-angeles,central-la,1879.5907101609887,42.179211390057525,0.022440636231089287
1980,Hollywood Hills West,los-angeles,central-la,2329.929301731391,33.940684666037704,0.014567259461828339
1980,Huntington Beach,orange,beach-cities,1804.3468364098233,56.313178835976956,0.031209730690151236
1980,Huntington Park,los-angeles,southeast,1755.2268038262532,559.7722154912117,0.31891731272047197
1980,Hyde Park,los-angeles,south-la,1647.950711377872,142.9856236765135,0.08676571616450923
1980,Industry,los-angeles,san-gabriel-valley,1089.6914175214458,103.03874707644192,0.09455773021577832
1980,Inglewood,los-angeles,south-bay,1837.6099119479993,200.99069612990147,0.1093761493247698
1980,Irvine,orange,south-county,864.1200865177211,13.334333243276605,0.01543111131348889
1980,Irwindale,los-angeles,san-gabriel-valley,278.5793677275281,65.80027017655688,0.2361993664976459
1980,Jefferson Park,los-angeles,south-la,1270.504751264491,111.92600494510086,0.08809569962938324
1980,Koreatown,los-angeles,central-la,2825.7542524323826,602.14357045212,0.21309127286415672
1980,La Canada Flintridge,los-angeles,verdugos,1679.4063439370327,18.42631578591194,0.010971922222655847
1980,La Crescenta-Montrose,los-angeles,verdugos,2311.24510797613,60.90490802124675,0.02635155735368062
1980,La Habra,orange,north-county,1791.0982379517832,96.76349716225934,0.05402467330486215
1980,La Habra Heights,los-angeles,san-gabriel-valley,1370.3285413453764,23.06734741244037,0.016833443014908713
1980,La Mirada,los-angeles,southeast,1251.4892245939152,52.28013586239493,0.041774339590785414
1980,La Palma,orange,north-county,2085.514252443028,73.68442738191777,0.03533153863398528
1980,La Puente,los-angeles,san-gabriel-valley,1813.4724579688125,325.67302794050175,0.17958531794040766
1980,La Verne,los-angeles,pomona-valley,2644.706203744197,74.68922225976308,0.028241028116477784
1980,Ladera Heights,los-angeles,westside,2689.1153900622194,31.46486166659724,0.01170082242765686
1980,Ladera Ranch,orange,south-county,990.0055683235915,35.99993101191902,0.03636336215045625
1980,Laguna Beach,orange,beach-cities,2412.3542378812663,39.3219496344118,0.01630023858724317
1980,Laguna Coast Wilderness Park,orange,beach-cities,1821.6392673858259,30.497325442398896,0.016741693039020067
1980,Laguna Hills,orange,south-county,1900.5047150855175,12.817554811996853,0.006744289930067392
1980,Laguna Niguel,orange,beach-cities,1078.3023166959322,5.947156333790215,0.005515295888460229
1980,Laguna Woods,orange,south-county,3997.269725591783,9.380036619793097,0.002346610877854737
1980,Lake Balboa,los-angeles,san-fernando-valley,1268.376470358496,59.41918662685577,0.04684664846397019
1980,Lake Forest,orange,south-county,815.4741359317271,14.897255174989006,0.01826821295560529
1980,Lake Hughes,los-angeles,northwest-county,688,50,0.07267441860465117
1980,Lake Los Angeles,los-angeles,antelope-valley,805,45,0.055900621118012424
1980,Lake View Terrace,los-angeles,san-fernando-valley,842.7986745116494,76.66670926398345,0.09096681281375667
1980,Lakewood,los-angeles,harbor,1765.6379345024761,72.85573258482447,0.0412631214821253
1980,Lancaster,los-angeles,antelope-valley,1354.6131664220652,60.732704631288286,0.0448339837059914
1980,Larchmont,los-angeles,central-la,2593.4546714281455,427.981570421642,0.16502373268238543
1980,Las Flores,orange,south-county,990.0195939692502,35.99975724285786,0.036362671468476014
1980,Lawndale,los-angeles,south-bay,2054.826646918247,291.9676937903312,0.142088722777765
1980,Leimert Park,los-angeles,south-la,1438.8252890768827,48.221133112978286,0.033514237954432854
1980,Lennox,los-angeles,south-bay,1701.5247364437105,511.01447851145025,0.3003273872935291
1980,Leona Valley,los-angeles,antelope-valley,1783.8750108763534,88.2156297098496,0.049451687574519274
1980,Limestone Canyon Regional Park,orange,south-county,0.16232599053751515,0.005597072263769819,0.03448044422976295
1980,Lincoln Heights,los-angeles,eastside,1087.846888947235,428.1091108595001,0.3935380201103514
1980,Littlerock,los-angeles,antelope-valley,1112.647755429708,100.22642686850024,0.09007920645091536
1980,Lomita,los-angeles,south-bay,2081.0197143923074,122.99831721611314,0.05910483037015856
1980,Long Beach,los-angeles,harbor,1721.1542724821518,111.11828974849368,0.06456033112490558
1980,Lopez/Kagel Canyons,los-angeles,angeles-forest,649.3613318248954,27.07687281068769,0.041697698159195516
1980,Los Alamitos,orange,north-county,2291.6794604118377,74.94492466555445,0.03270305728187925
1980,Los Feliz,los-angeles,central-la,2629.1698173848445,154.41747539019997,0.058732408370561
1980,Lynwood,los-angeles,southeast,1850.8849119659164,454.2993980424762,0.2454498359705911
1980,Malibu,los-angeles,santa-monica-mountains,3149.7866470284653,64.41242059293786,0.020449772575455254
1980,Manchester Square,los-angeles,south-la,1444.4578041257962,105.63048631176497,0.07312812185309481
1980,Manhattan Beach,los-angeles,south-bay,1963.9094870087717,33.64597278736849,0.01713214025897631
1980,Mar Vista,los-angeles,westside,1721.6767247515306,89.83689795419517,0.05217988758438973
1980,Marina del Rey,los-angeles,westside,5498.939523706017,61.22636598888656,0.011134213374222195
1980,Mayflower Village,los-angeles,san-gabriel-valley,773.7431107350301,127.2295708665135,0.16443386584166114
