year,GISJOIN,total.tract.area,hood.name,county,region,piece.area,pct.tract
1990,G0600590075902,1916584.041828734,Orange,orange,north-county,1635169.8830852173,0.8531688918399833
1990,G06005900760,3198506.3773174677,Orange,orange,north-county,2503107.123160552,0.7825862536687717
1990,G0600590076101,3989330.0234677964,Orange,orange,north-county,2822293.161566151,0.7074604369564848
1990,G0600590076102,2254723.9507427984,Orange,orange,north-county,2026166.6157688864,0.8986317882068819
1990,G0600590076103,1645664.605415417,Orange,orange,north-county,279571.2395563188,0.1698834857578688
1990,G0600590076201,2308495.2671792726,Orange,orange,north-county,2292732.7175798933,0.9931719376584907
1990,G0600590076202,791697.7658153446,Orange,orange,north-county,411532.8104016597,0.5198104986160154
1990,G0600590076204,3828043.668255843,Orange,orange,north-county,3827476.010333128,0.9998517106982288
1990,G0600590076205,1777700.8278020292,Orange,orange,north-county,1777700.8278020292,1
1990,G0600590076206,1907328.6681353112,Orange,orange,north-county,1907328.6681353112,1
1990,G0600590076207,2553801.5976508814,Orange,orange,north-county,2553793.807867642,0.9999969497304542
1990,G0600590076297,2175541.051869214,Orange,orange,north-county,2175541.051869214,1
1990,G0600590076298,1434668.3355372981,Orange,orange,north-county,1434501.5405092987,0.9998837396603327
1990,G0600590086303,6625175.542881486,Orange,orange,north-county,8771.798068319391,0.001324009909102616
1990,G0600590086304,1367050.8492432209,Orange,orange,north-county,10257.243922272697,0.00750319121483371
1990,G0600590086305,1748167.9914601617,Orange,orange,north-county,30487.559700326383,0.0174397196661069
1990,G0600590086306,1615905.6206513245,Orange,orange,north-county,18533.678842136185,0.011469530525344543
1990,G0600590086407,2221862.190636023,Orange,orange,north-county,219046.91088428674,0.09858708240657495
1990,G0600590087504,935016.2745097042,Orange,orange,north-county,8.469169119757527,9.057777228742374e-6
1990,G0600590089101,2160656.3143948824,Orange,orange,north-county,2205.462402475532,0.0010207372582960738
2000,G0600590021912,20253188.28184356,Orange,orange,north-county,7999487.017332508,0.3949742088016746
2000,G0600590021913,2821945.8936806684,Orange,orange,north-county,2798627.182079739,0.9917366553153453
2000,G0600590021914,1698437.363005375,Orange,orange,north-county,936951.9604714569,0.5516552926117486
2000,G0600590021915,3604923.92305039,Orange,orange,north-county,133235.4572623871,0.036959297923171375
2000,G0600590021916,2095348.6756488704,Orange,orange,north-county,23837.70568231074,0.011376486385937117
2000,G0600590021917,4744149.981013149,Orange,orange,north-county,4744149.981013149,1
2000,G0600590021918,2518616.1151738204,Orange,orange,north-county,2518612.3800789155,0.9999985170050797
2000,G0600590021920,5013871.702093508,Orange,orange,north-county,655304.3624427523,0.13069827099268105
2000,G0600590021923,10816053.594923578,Orange,orange,north-county,131441.34286590852,0.012152430802265938
2000,G0600590021924,79369233.42268904,Orange,orange,north-county,310475.38489943,0.003911785102496345
2000,G0600590052419,1779278.5137160914,Orange,orange,north-county,140756.78574459738,0.07910891108926024
2000,G0600590052420,32291851.55912124,Orange,orange,north-county,1338259.306736312,0.041442631565618726
2000,G0600590075301,1788727.3294677837,Orange,orange,north-county,42699.09424382332,0.023871214768395117
2000,G0600590075404,1909820.5091051871,Orange,orange,north-county,303.16288576449733,1.5873894133985343e-4
2000,G0600590075604,6282276.715122146,Orange,orange,north-county,2084117.114416654,0.33174551343781944
2000,G0600590075605,4312444.875470016,Orange,orange,north-county,1603707.7870966059,0.3718790230151792
2000,G0600590075701,2110852.525141906,Orange,orange,north-county,1996.2720273856958,9.457183785264642e-4
2000,G0600590075703,2480013.0119090206,Orange,orange,north-county,1349.8848436710541,5.443055488777309e-4
2000,G0600590075805,1347075.6651905172,Orange,orange,north-county,1347075.6651905172,1
2000,G0600590075806,2023792.1673894466,Orange,orange,north-county,1802768.3908734263,0.890787314983472
2000,G0600590075807,1596200.6183963637,Orange,orange,north-county,1596200.6183963637,1
2000,G0600590075808,1557494.0839336812,Orange,orange,north-county,1556844.4646633565,0.9995829073914143
2000,G0600590075809,3182040.674362084,Orange,orange,north-county,79060.16157201583,0.024845741982184224
2000,G0600590075810,2383013.836995103,Orange,orange,north-county,334289.9948399879,0.1402803414945823
2000,G0600590075811,1184115.1110095938,Orange,orange,north-county,1133492.1324305166,0.9572482623451065
2000,G0600590075812,1597752.5795464285,Orange,orange,north-county,1596510.6736000993,0.9992227169824494
2000,G0600590075813,2989344.5885943137,Orange,orange,north-county,2573354.801374044,0.8608424773753227
2000,G0600590075814,1976987.7570983802,Orange,orange,north-county,1824084.282536028,0.9226583604206188
2000,G0600590075815,1371075.1205771172,Orange,orange,north-county,1370674.817341348,0.9997080369778713
2000,G0600590075816,1121369.5180346326,Orange,orange,north-county,1121369.5180346326,1
2000,G0600590075901,1294517.670743588,Orange,orange,north-county,1294517.670743588,1
2000,G0600590075902,1916584.041828734,Orange,orange,north-county,1635169.8830852173,0.8531688918399833
2000,G0600590076000,3198506.3773174677,Orange,orange,north-county,2503107.123160552,0.7825862536687717
2000,G0600590076101,3989330.0234677964,Orange,orange,north-county,2822293.161566151,0.7074604369564848
2000,G0600590076102,2254723.9507427984,Orange,orange,north-county,2026166.6157688864,0.8986317882068819
2000,G0600590076103,1642726.4784143462,Orange,orange,north-county,279570.73083292565,0.17018702413732525
2000,G0600590076201,2308495.2671793327,Orange,orange,north-county,2292732.717580043,0.9931719376585296
2000,G0600590076202,2226366.1013527187,Orange,orange,north-county,1846034.3509109358,0.8291692681582347
2000,G0600590076204,6381845.265619902,Orange,orange,north-county,6381269.817913977,0.9999098305142207
2000,G0600590076205,1777700.8278020292,Orange,orange,north-county,1777700.8278020292,1
2000,G0600590076206,1907328.6681353112,Orange,orange,north-county,1907328.6681353112,1
2000,G0600590076208,2175541.051869214,Orange,orange,north-county,2175541.051869214,1
2000,G0600590086303,6627967.110568163,Orange,orange,north-county,8771.798068319391,0.0013234522625094097
2000,G0600590086304,1367050.8492432209,Orange,orange,north-county,10257.243922272697,0.00750319121483371
2000,G0600590086306,1911566.2487227083,Orange,orange,north-county,49021.23882933086,0.025644540890009133
2000,G0600590086407,2221862.190636023,Orange,orange,north-county,219046.91088428674,0.09858708240657495
2000,G0600590087504,937954.4015107513,Orange,orange,north-county,8.977892508481817,9.571779282682867e-6
2000,G0600590089102,1750614.8706118595,Orange,orange,north-county,271.0230301931151,1.5481590768070508e-4
2000,G0600590089107,1367995.7717178122,Orange,orange,north-county,1934.4393722792156,0.0014140682392973422
2010,G0600590076208,2178441.011897569,Orange,orange,north-county,2178441.011897569,1
2010,G0600590076205,1778280.5923896022,Orange,orange,north-county,1778280.5923896022,1
2010,G0600590021912,20259453.766077958,Orange,orange,north-county,8009106.019951949,0.3953268490072641
2010,G0600590021923,11051989.999457149,Orange,orange,north-county,161707.5462427779,0.014631532081617939
2010,G0600590021924,79385818.65126193,Orange,orange,north-county,310348.7397630289,0.003909372543304944
2010,G0600590089107,1422645.3248200472,Orange,orange,north-county,2211.259033328155,0.0015543291042044234
2010,G0600590075811,1182903.0849942232,Orange,orange,north-county,1132279.9098368846,0.9572042918819628
2010,G0600590075814,1942283.6672927625,Orange,orange,north-county,1850504.7869135714,0.9527469226433251
2010,G0600590052419,1751813.6710468926,Orange,orange,north-county,140756.75480736297,0.0803491587796812
2010,G0600590052420,32366394.441828635,Orange,orange,north-county,1338995.1892850657,0.04136992125247718
2010,G0600590076101,3980504.9765420225,Orange,orange,north-county,2813335.172688531,0.7067784588307575
2010,G0600590086306,1936109.0111987656,Orange,orange,north-county,29.874657810180963,1.5430256063775926e-5
2010,G0600590086407,2205943.5372808883,Orange,orange,north-county,189372.4073673077,0.08584644355890167
2010,G0600590021915,3604877.8908723122,Orange,orange,north-county,133241.90372990884,0.03696155813412776
2010,G0600590076202,2225690.2114539016,Orange,orange,north-county,1845324.2850830066,0.8291020356681058
2010,G0600590021914,1708949.8052819364,Orange,orange,north-county,947460.670346766,0.5544110584280486
2010,G0600590021917,4742935.565445029,Orange,orange,north-county,4742935.565445029,1
2010,G0600590021918,2518635.7814209573,Orange,orange,north-county,2518632.045791041,0.9999985168042383
2010,G0600590075813,2987242.9823912075,Orange,orange,north-county,2571252.855462008,0.86074446257592
2010,G0600590076103,1643071.2178010165,Orange,orange,north-county,279561.5505140977,0.17014572922057836
2010,G0600590086303,6617804.879248053,Orange,orange,north-county,1571.139677070448,2.3741100043568654e-4
2010,G0600590076102,2302262.116894625,Orange,orange,north-county,2076436.1402799499,0.9019112658990899
2010,G0600590021916,2131351.6567053217,Orange,orange,north-county,483.6021789180099,2.2689929059645185e-4
2010,G0600590075301,1745837.0776897576,Orange,orange,north-county,1531.798674480291,8.774007002459241e-4
2010,G0600590075404,1909808.6315241524,Orange,orange,north-county,303.15678944508545,1.5873673646722732e-4
2010,G0600590075605,4378191.949791121,Orange,orange,north-county,1603707.8410502146,0.36629454794158256
2010,G0600590075809,3180740.6321678497,Orange,orange,north-county,75992.45825663049,0.023891435060153725
2010,G0600590075703,2479208.403620487,Orange,orange,north-county,893.4302804971885,3.603691723505279e-4
2010,G0600590075805,1347443.6731110963,Orange,orange,north-county,1347443.6731110963,1
2010,G0600590075806,2020167.9461003328,Orange,orange,north-county,1799144.1579665923,0.8905913795135708
2010,G0600590075807,1591956.1433447597,Orange,orange,north-county,1591956.1433447597,1
2010,G0600590076201,2326956.533553821,Orange,orange,north-county,2325114.2538504424,0.9992082878743914
2010,G0600590075810,2383569.1461186716,Orange,orange,north-county,334841.21883371676,0.14047891976574775
2010,G0600590075815,1372979.9310146035,Orange,orange,north-county,1372579.6278645457,0.9997084420966285
2010,G0600590075901,1294515.8562896634,Orange,orange,north-county,1294515.8562896634,1
2010,G0600590075812,1597752.2754920456,Orange,orange,north-county,1596510.3561109374,0.9992227084259819
2010,G0600590021920,4956163.921574118,Orange,orange,north-county,614677.295535423,0.12402279368923627
2010,G0600590076000,3200076.1131240446,Orange,orange,north-county,2502953.8896433455,0.7821544866943367
2010,G0600590076204,6451592.583968254,Orange,orange,north-county,6445563.736207934,0.9990655256540376
2010,G0600590087504,943790.4297554255,Orange,orange,north-county,19.3135402910231,2.0463801795519393e-5
2010,G0600590076206,1907322.3827068682,Orange,orange,north-county,1907322.3827068682,1
2010,G0600590021913,2813587.8491159137,Orange,orange,north-county,2790273.294583684,0.9917135857195446
2010,G0600590075604,6282316.251850893,Orange,orange,north-county,2084104.9230826937,0.3317414850722734
2010,G0600590075701,2111665.083471969,Orange,orange,north-county,1996.3721300735779,9.454018753727614e-4
2010,G0600590075808,1561128.8235402913,Orange,orange,north-county,1560479.2060796828,0.9995838796575831
2010,G0600590075816,1122418.7224100544,Orange,orange,north-county,1122418.7224100544,1
2010,G0600590075902,1916583.9787489206,Orange,orange,north-county,1635169.8226591968,0.8531688883920332
2019,G0600590021912,20065412.113102622,Orange,orange,north-county,7827793.1557444725,0.3901137495517951
2019,G0600590021913,2844358.3443839666,Orange,orange,north-county,2821043.2502272394,0.9918030390921869
2019,G0600590021914,1708127.6510528398,Orange,orange,north-county,947461.1889176441,0.5546782105738156
2019,G0600590021915,3601766.741140254,Orange,orange,north-county,133499.01563369052,0.037064869889777245
2019,G0600590021916,2188369.8188302433,Orange,orange,north-county,17057.862458528187,0.007794780531037567
2019,G0600590021917,4745885.592682087,Orange,orange,north-county,4745885.592682087,1
2019,G0600590021918,2518666.241874096,Orange,orange,north-county,2518662.7802689048,0.9999986256197293
2019,G0600590021920,5222694.984863135,Orange,orange,north-county,906796.3974127845,0.17362614513023258
2019,G0600590021923,11130823.451777529,Orange,orange,north-county,236923.99731258303,0.021285397108220923
2019,G0600590021924,79810264.91600366,Orange,orange,north-county,280164.2067684084,0.003510378108170263
2019,G0600590052419,1776286.3526160233,Orange,orange,north-county,140756.78136197862,0.07924216788282996
2019,G0600590052420,31626894.38637453,Orange,orange,north-county,1163633.791147138,0.036792540454065374
2019,G0600590075301,1669492.633660267,Orange,orange,north-county,57.38966264948249,3.437551115374432e-5
2019,G0600590075404,1909804.9406565505,Orange,orange,north-county,303.159754172666,1.5873859561199276e-4
2019,G0600590075604,6272517.7390919775,Orange,orange,north-county,2084116.4621759315,0.33226154932766
2019,G0600590075605,4378179.4870733395,Orange,orange,north-county,1603698.4357595865,0.366293442398727
2019,G0600590075701,2111673.6055436693,Orange,orange,north-county,1994.8171053975748,9.446616655910662e-4
2019,G0600590075703,2479277.796841081,Orange,orange,north-county,888.2572980927362,3.5827259826409536e-4
2019,G0600590075805,1347441.388630264,Orange,orange,north-county,1347441.388630264,1
2019,G0600590075806,2020169.7829177442,Orange,orange,north-county,1799144.5131231013,0.890590745558319
2019,G0600590075807,1593108.5813307876,Orange,orange,north-county,1593108.5813307876,1
2019,G0600590075808,1561122.0311493068,Orange,orange,north-county,1560472.4140817611,0.9995838780988393
2019,G0600590075809,3263951.316843139,Orange,orange,north-county,92108.03034384303,0.028219792944990673
2019,G0600590075810,2352767.835783097,Orange,orange,north-county,304038.01485742576,0.12922567634312696
2019,G0600590075811,1181782.6949146374,Orange,orange,north-county,1131974.6342469999,0.9578534523462157
2019,G0600590075812,1598872.8719158322,Orange,orange,north-county,1596817.139033077,0.9987142612030863
2019,G0600590075813,2988036.8587716008,Orange,orange,north-county,2572039.555066854,0.8607790588380608
2019,G0600590075814,1856192.6576663745,Orange,orange,north-county,1833601.6171827917,0.9878293665313899
2019,G0600590075815,1329561.0321126583,Orange,orange,north-county,1329162.4291079643,0.9997001995432578
2019,G0600590075816,1164701.6536046586,Orange,orange,north-county,1164701.6536046586,1
2019,G0600590075901,1294516.2059283906,Orange,orange,north-county,1294516.2059283906,1
2019,G0600590075902,1916585.2641252526,Orange,orange,north-county,1635169.5261497414,0.8531681614989605
2019,G0600590076000,3221498.6458260436,Orange,orange,north-county,2502947.2094618673,0.7769511909324649
2019,G0600590076101,3970924.1278826147,Orange,orange,north-county,2804363.858863849,0.7062244879403421
2019,G0600590076102,2396573.883723728,Orange,orange,north-county,2116297.551905225,0.8830512450619642
2019,G0600590076103,1612652.0947523874,Orange,orange,north-county,250139.74168625733,0.15511079079004
2019,G0600590076201,2325257.0136146103,Orange,orange,north-county,2317791.0663439836,0.9967891948172125
2019,G0600590076202,2227990.3634910937,Orange,orange,north-county,1845066.8944361378,0.8281305541847391
2019,G0600590076204,6543865.756183192,Orange,orange,north-county,6447094.040691815,0.9852118428010326
2019,G0600590076205,1780647.0097856547,Orange,orange,north-county,1780647.0097856547,1
2019,G0600590076206,1904994.1028628729,Orange,orange,north-county,1904994.1028628729,1
2019,G0600590076208,2178434.968876925,Orange,orange,north-county,2178434.968876925,1
2019,G0600590086303,6581094.813020412,Orange,orange,north-county,30.59312532749027,4.648637680612517e-6
2019,G0600590086407,2206926.897685975,Orange,orange,north-county,196696.43948539114,0.08912684860184218
2019,G0600590087504,946676.8255173308,Orange,orange,north-county,34.85353748798971,3.681672197789704e-5
2019,G0600590089107,1422637.5418843483,Orange,orange,north-county,2211.3789022997953,0.0015544218658610142
1960,G06003701376,1786768.6575905741,Pacific Palisades,los-angeles,westside,137.7493983800523,7.70941429909594e-5
1960,G06003701397,18504166.520122573,Pacific Palisades,los-angeles,westside,1993.779645736888,1.0774760611718063e-4
1960,G06003701398,8509956.081467237,Pacific Palisades,los-angeles,westside,1934.5613750152054,2.2732918436891151e-4
1960,G06003702623,18732093.745970864,Pacific Palisades,los-angeles,westside,735.7853670182307,3.927939807457416e-5
1960,G06003702624,18770546.097814906,Pacific Palisades,los-angeles,westside,4000035.3551310035,0.21310170382291918
1960,G06003702625,18423149.481916044,Pacific Palisades,los-angeles,westside,18417041.298414916,0.9996684506355917
1960,G06003702626,29253959.474273615,Pacific Palisades,los-angeles,westside,29251548.976563543,0.999917600975957
1960,G06003702627,4256120.132921358,Pacific Palisades,los-angeles,westside,4066714.135856812,0.9554979673624627
1960,G06003702628,3519117.5040225266,Pacific Palisades,los-angeles,westside,3289717.5951928897,0.9348132284393967
1960,G06003702642,1248388.8173620114,Pacific Palisades,los-angeles,westside,47.536184075166304,3.807802778593909e-5
1960,G06003707012,2372736.407530375,Pacific Palisades,los-angeles,westside,65.71793395199347,2.7697106911422558e-5
1960,G06003707013,2344500.3541647783,Pacific Palisades,los-angeles,westside,3369.9750901444413,0.0014373958545828352
1960,G06003708001,60431641.698480576,Pacific Palisades,los-angeles,westside,1178.7669323086739,1.9505790330668965e-5
1960,G06003708005,47360798.91194826,Pacific Palisades,los-angeles,westside,235.62034835495297,4.9750078919279015e-6
1970,G0600370139703,6589395.749368544,Pacific Palisades,los-angeles,westside,1993.779645736888,3.02573972116935e-4
1970,G0600370139802,4810582.913740781,Pacific Palisades,los-angeles,westside,1934.5613750152054,4.0214697671864084e-4
1970,G0600370262303,2614314.148640288,Pacific Palisades,los-angeles,westside,735.7853670182307,2.814448934535716e-4
1970,G06003702624,18770546.097815078,Pacific Palisades,los-angeles,westside,4000035.3551310035,0.21310170382291724
1970,G06003702625,18423149.481916044,Pacific Palisades,los-angeles,westside,18417041.298414916,0.9996684506355917
1970,G06003702626,29598544.525411025,Pacific Palisades,los-angeles,westside,29251686.72596193,0.9882812548721337
1970,G0600370262701,1952229.6781515786,Pacific Palisades,los-angeles,westside,1896153.0024800012,0.9712755746420819
1970,G0600370262702,2303890.4547697655,Pacific Palisades,los-angeles,westside,2170561.1333767227,0.9421286193894289
1970,G06003702628,3519117.50484519,Pacific Palisades,los-angeles,westside,3289717.5951928897,0.9348132282208657
1970,G06003702642,1248388.8173620114,Pacific Palisades,los-angeles,westside,47.536184075166304,3.807802778593909e-5
1970,G0600370701201,2044227.810315352,Pacific Palisades,los-angeles,westside,65.71793395199347,3.2148048089540235e-5
1970,G0600370701301,1888411.75480715,Pacific Palisades,los-angeles,westside,3369.9750901444413,0.0017845552388486337
1970,G06003708001,60431641.681337595,Pacific Palisades,los-angeles,westside,1178.7669323086739,1.9505790336202283e-5
1970,G06003708005,47360798.91194826,Pacific Palisades,los-angeles,westside,235.62034835495297,4.9750078919279015e-6
1980,G0600370139703,5322740.679403295,Pacific Palisades,los-angeles,westside,266.7418231336885,5.0113623638638655e-5
1980,G0600370139802,6077237.983236806,Pacific Palisades,los-angeles,westside,3661.598728483051,6.025103408132197e-4
1980,G0600370262303,2614314.148640288,Pacific Palisades,los-angeles,westside,735.7853670182307,2.814448934535716e-4
1980,G06003702624,14573227.655619267,Pacific Palisades,los-angeles,westside,17992.001728904663,0.001234592785762676
1980,G06003702625,22620467.924580574,Pacific Palisades,los-angeles,westside,22399084.652286336,0.9902131435551043
1980,G06003702626,29598544.525411025,Pacific Palisades,los-angeles,westside,29251686.72596193,0.9882812548721337
1980,G0600370262701,1952229.6781515786,Pacific Palisades,los-angeles,westside,1896153.0024800012,0.9712755746420819
1980,G0600370262702,2303890.4547697655,Pacific Palisades,los-angeles,westside,2170561.1333767227,0.9421286193894289
1980,G06003702628,3344299.4971635817,Pacific Palisades,los-angeles,westside,3289641.2140177293,0.9836562834183332
1980,G06003702642,1248388.8173620114,Pacific Palisades,los-angeles,westside,47.536184075166304,3.807802778593909e-5
1980,G0600370701201,1941996.5226544552,Pacific Palisades,los-angeles,westside,65.71793395199347,3.384039733612172e-5
1980,G0600370701301,2063229.7624887857,Pacific Palisades,los-angeles,westside,3446.3562654521816,0.0016703695963046741
1980,G06003708001,60431641.681337595,Pacific Palisades,los-angeles,westside,1178.7669323086739,1.9505790336202283e-5
1980,G06003708005,47360798.91194826,Pacific Palisades,los-angeles,westside,235.62034835495297,4.9750078919279015e-6
1990,G0600370139703,5322740.679403295,Pacific Palisades,los-angeles,westside,266.7418231336885,5.0113623638638655e-5
1990,G0600370139802,6077237.983236806,Pacific Palisades,los-angeles,westside,3661.598728483051,6.025103408132197e-4
1990,G0600370262303,2614314.148640288,Pacific Palisades,los-angeles,westside,735.7853670182307,2.814448934535716e-4
1990,G06003702624,14573227.655619267,Pacific Palisades,los-angeles,westside,17992.001728904663,0.001234592785762676
1990,G06003702625,22620467.924580574,Pacific Palisades,los-angeles,westside,22399084.652286336,0.9902131435551043
1990,G0600370262601,20178022.528316557,Pacific Palisades,los-angeles,westside,19418820.187505394,0.9623747897126318
1990,G0600370262602,9834345.37148714,Pacific Palisades,los-angeles,westside,9832866.538457632,0.9998496256767841
1990,G0600370262701,1952229.6781515786,Pacific Palisades,los-angeles,westside,1896153.0024800012,0.9712755746420819
1990,G0600370262702,2303890.4547697655,Pacific Palisades,los-angeles,westside,2170561.1333767227,0.9421286193894289
1990,G06003702628,3344299.4971635817,Pacific Palisades,los-angeles,westside,3289641.2140177293,0.9836562834183332
1990,G06003702640,1867998.3194669012,Pacific Palisades,los-angeles,westside,47.536184075166304,2.544765890835085e-5
1990,G0600370701201,1941996.5226544552,Pacific Palisades,los-angeles,westside,65.71793395199347,3.384039733612172e-5
1990,G0600370701301,2063229.7624887857,Pacific Palisades,los-angeles,westside,3446.3562654521816,0.0016703695963046741
1990,G06003708001,60834781.83009291,Pacific Palisades,los-angeles,westside,1178.7669323086739,1.937652929537717e-5
1990,G0600370800501,26485198.636358816,Pacific Palisades,los-angeles,westside,235.62034835495297,8.896302859193735e-6
2000,G0600370139703,5356369.886694361,Pacific Palisades,los-angeles,westside,266.7418231336885,4.9798992372856084e-5
2000,G0600370139802,6077237.983236806,Pacific Palisades,los-angeles,westside,3661.598728483051,6.025103408132197e-4
2000,G0600370262303,2614314.148640288,Pacific Palisades,los-angeles,westside,735.7853670182307,2.814448934535716e-4
2000,G0600370262400,14573227.655619267,Pacific Palisades,los-angeles,westside,17992.001728904663,0.001234592785762676
2000,G0600370262500,22620467.924580574,Pacific Palisades,los-angeles,westside,22399084.652286336,0.9902131435551043
2000,G0600370262601,20178022.528316557,Pacific Palisades,los-angeles,westside,19418820.187505394,0.9623747897126318
2000,G0600370262602,9834345.385116756,Pacific Palisades,los-angeles,westside,9832866.539196849,0.9998496243662395
2000,G0600370262701,1952229.6781515786,Pacific Palisades,los-angeles,westside,1896153.0024800012,0.9712755746420819
2000,G0600370262702,2303890.4547697655,Pacific Palisades,los-angeles,westside,2170561.1333767227,0.9421286193894289
2000,G0600370262800,3333928.874195861,Pacific Palisades,los-angeles,westside,3289641.1611392302,0.9867160594218396
2000,G0600370264000,1867998.3194669012,Pacific Palisades,los-angeles,westside,47.536184075166304,2.544765890835085e-5
2000,G0600370701201,1941996.5226544552,Pacific Palisades,los-angeles,westside,65.71793395199347,3.384039733612172e-5
2000,G0600370701301,2073600.3854564396,Pacific Palisades,los-angeles,westside,3446.409144055288,0.0016620411378331541
2000,G0600370800102,52722606.69157182,Pacific Palisades,los-angeles,westside,1178.7669323086739,2.2357903113639302e-5
2000,G0600370800501,26485198.62272926,Pacific Palisades,los-angeles,westside,235.61960916329417,8.896274954158299e-6
2010,G0600370800506,26496308.91862294,Pacific Palisades,los-angeles,westside,251.9226379238662,9.507838948345075e-6
2010,G0600370262704,1950903.2901755848,Pacific Palisades,los-angeles,westside,1895682.4751424768,0.9716947450387774
2010,G0600370139802,6077237.042531813,Pacific Palisades,los-angeles,westside,3661.6120285761463,6.025126225865788e-4
2010,G0600370701201,1941997.5536498963,Pacific Palisades,los-angeles,westside,65.73263921462444,3.384795160585189e-5
2010,G0600370262802,3329075.0872016647,Pacific Palisades,los-angeles,westside,3291660.956535741,0.9887614037875688
2010,G0600370262706,2303890.45861379,Pacific Palisades,los-angeles,westside,2170561.1399307027,0.9421286206622388
2010,G0600370262501,1638395.304525994,Pacific Palisades,los-angeles,westside,1638395.304525994,1
2010,G0600370800102,52711495.03988539,Pacific Palisades,los-angeles,westside,1174.8497962355614,2.2288303440199976e-5
2010,G0600370262400,11268731.77312379,Pacific Palisades,los-angeles,westside,54143.19584485234,0.004804728423298284
2010,G0600370262303,2614308.042242731,Pacific Palisades,los-angeles,westside,735.7803661344052,2.8144363795140333e-4
2010,G0600370137504,3837561.771738125,Pacific Palisades,los-angeles,westside,8267.655340236612,0.002154403194529424
2010,G0600370980019,44166314.60438266,Pacific Palisades,los-angeles,westside,40605046.96830088,0.9193668824763479
2010,G0600370139703,4728894.4177090265,Pacific Palisades,los-angeles,westside,153.00597330869772,3.235554863219455e-5
2010,G0600370701304,2078453.7353993254,Pacific Palisades,los-angeles,westside,1426.1329146716307,6.86150906504365e-4
2010,G0600370139702,9396586.76575327,Pacific Palisades,los-angeles,westside,113.73023327329699,1.210335583637639e-5
2010,G0600370262604,5672941.2916169185,Pacific Palisades,los-angeles,westside,5670606.600634756,0.9995884514113317
2010,G0600370262601,3692762.2817149307,Pacific Palisades,los-angeles,westside,3692762.2817149307,1
2010,G0600370264000,1868030.8521632487,Pacific Palisades,los-angeles,westside,47.523853223305196,2.5440614735174647e-5
2019,G0600370137504,3837561.389693456,Pacific Palisades,los-angeles,westside,8267.662109696772,0.0021544051730094126
2019,G0600370139702,9394736.310140304,Pacific Palisades,los-angeles,westside,113.73404831478557,1.2106145884267722e-5
2019,G0600370139703,4728894.38966945,Pacific Palisades,los-angeles,westside,153.0083190095393,3.235604485982919e-5
2019,G0600370139802,6077236.134110404,Pacific Palisades,los-angeles,westside,3661.6139138272065,6.025130228649902e-4
2019,G0600370262303,2614308.0818397896,Pacific Palisades,los-angeles,westside,735.7886312189182,2.814467951692653e-4
2019,G0600370262400,11268729.561894583,Pacific Palisades,los-angeles,westside,54143.21557138923,0.004804731116671352
2019,G0600370262501,1638395.6413848707,Pacific Palisades,los-angeles,westside,1638395.6413848707,1
2019,G0600370262601,3620350.3505445896,Pacific Palisades,los-angeles,westside,3620350.3505445896,1
2019,G0600370262604,5670209.7105537495,Pacific Palisades,los-angeles,westside,5667875.027941867,0.9995882546270666
2019,G0600370262704,1950900.748293195,Pacific Palisades,los-angeles,westside,1895679.9506233074,0.9716947170591845
2019,G0600370262706,2303895.143412657,Pacific Palisades,los-angeles,westside,2170564.779829867,0.9421282848032339
2019,G0600370262802,3327354.876565189,Pacific Palisades,los-angeles,westside,3289942.6577232433,0.9887561681185728
2019,G0600370264000,1868031.7684766995,Pacific Palisades,los-angeles,westside,47.535140883768086,2.544664479797952e-5
2019,G0600370701201,1941997.5563569847,Pacific Palisades,los-angeles,westside,65.72919483098667,3.38461779294351e-5
2019,G0600370701304,2080169.0875757155,Pacific Palisades,los-angeles,westside,3140.654552255774,0.0015098073377852069
2019,G0600370800102,52711505.11005377,Pacific Palisades,los-angeles,westside,1189.0293427109718,2.2557302058221552e-5
2019,G0600370800506,26505343.324563883,Pacific Palisades,los-angeles,westside,265.406292527563,1.0013312760283967e-5
2019,G0600370980019,44241432.66849322,Pacific Palisades,los-angeles,westside,40680165.06489744,0.9195037911570175
1960,G06003701041,7597489.664892804,Pacoima,los-angeles,san-fernando-valley,1398312.6596887857,0.18404930067233136
1960,G06003701042,2696779.423260227,Pacoima,los-angeles,san-fernando-valley,2162986.4250964597,0.802062788836305
1960,G06003701043,2125594.711243624,Pacoima,los-angeles,san-fernando-valley,2125567.4342940394,0.9999871673798207
1960,G06003701044,2197466.552465087,Pacoima,los-angeles,san-fernando-valley,2197266.4730290826,0.9999089499515796
1960,G06003701045,1017599.9797524028,Pacoima,los-angeles,san-fernando-valley,984510.3757662587,0.9674826998383046
1960,G06003701046,1123308.7559954906,Pacoima,los-angeles,san-fernando-valley,1123308.7559954906,1
1960,G06003701047,3985866.1617408195,Pacoima,los-angeles,san-fernando-valley,3383683.355545012,0.8489204650231393
1960,G06003701048,2139965.7991916183,Pacoima,los-angeles,san-fernando-valley,2110520.676425183,0.986240376936137
1960,G06003701061,7595159.753477559,Pacoima,los-angeles,san-fernando-valley,7.16684902113407e-6,9.43607409686494e-13
1960,G06003701091,1546368.7692036717,Pacoima,los-angeles,san-fernando-valley,30.018796205188664,1.94124433983799e-5
1960,G06003701094,1798101.207704904,Pacoima,los-angeles,san-fernando-valley,1406.0310628078043,7.819532386625012e-4
